,TSCO
2005-10-07,10.892499923706055
2005-10-10,10.757499694824219
2005-10-11,10.602499961853027
2005-10-12,10.390000343322754
2005-10-13,10.27750015258789
2005-10-14,10.635000228881836
2005-10-17,10.765000343322754
2005-10-18,10.537500381469727
2005-10-19,10.942500114440918
2005-10-20,11.792499542236328
2005-10-21,11.869999885559082
2005-10-24,12.125
2005-10-25,11.952500343322754
2005-10-26,11.802499771118164
2005-10-27,11.6875
2005-10-28,12.012499809265137
2005-10-31,12.125
2005-11-01,12.442500114440918
2005-11-02,12.970000267028809
2005-11-03,12.837499618530273
2005-11-04,13.020000457763672
2005-11-07,12.954999923706055
2005-11-08,12.78499984741211
2005-11-09,12.675000190734863
2005-11-10,13.0
2005-11-11,12.704999923706055
2005-11-14,12.762499809265137
2005-11-15,12.505000114440918
2005-11-16,12.600000381469727
2005-11-17,12.767499923706055
2005-11-18,12.522500038146973
2005-11-21,12.967499732971191
2005-11-22,13.007499694824219
2005-11-23,12.7524995803833
2005-11-25,12.890000343322754
2005-11-28,12.6875
2005-11-29,13.032500267028809
2005-11-30,13.46500015258789
2005-12-01,13.569999694824219
2005-12-02,13.787500381469727
2005-12-05,13.880000114440918
2005-12-06,14.177499771118164
2005-12-07,13.642499923706055
2005-12-08,13.734999656677246
2005-12-09,13.567500114440918
2005-12-12,13.427499771118164
2005-12-13,13.757499694824219
2005-12-14,13.710000038146973
2005-12-15,13.682499885559082
2005-12-16,13.567500114440918
2005-12-19,13.287500381469727
2005-12-20,13.632499694824219
2005-12-21,13.675000190734863
2005-12-22,13.52750015258789
2005-12-23,13.5
2005-12-27,13.292499542236328
2005-12-28,13.470000267028809
2005-12-29,13.369999885559082
2005-12-30,13.234999656677246
2006-01-03,13.382499694824219
2006-01-04,13.164999961853027
2006-01-05,13.15999984741211
2006-01-06,13.172499656677246
2006-01-09,13.539999961853027
2006-01-10,13.744999885559082
2006-01-11,13.482500076293945
2006-01-12,13.287500381469727
2006-01-13,13.15250015258789
2006-01-17,12.779999732971191
2006-01-18,12.5625
2006-01-19,12.555000305175781
2006-01-20,12.305000305175781
2006-01-23,12.199999809265137
2006-01-24,12.482500076293945
2006-01-25,12.645000457763672
2006-01-26,12.8100004196167
2006-01-27,12.925000190734863
2006-01-30,12.97249984741211
2006-01-31,12.770000457763672
2006-02-01,12.667499542236328
2006-02-02,15.477499961853027
2006-02-03,15.824999809265137
2006-02-06,15.832500457763672
2006-02-07,15.5024995803833
2006-02-08,15.34000015258789
2006-02-09,14.887499809265137
2006-02-10,14.90250015258789
2006-02-13,14.880000114440918
2006-02-14,15.21500015258789
2006-02-15,15.28499984741211
2006-02-16,15.274999618530273
2006-02-17,15.319999694824219
2006-02-21,15.270000457763672
2006-02-22,15.517499923706055
2006-02-23,15.467499732971191
2006-02-24,15.587499618530273
2006-02-27,15.75
2006-02-28,15.795000076293945
2006-03-01,16.110000610351562
2006-03-02,15.654999732971191
2006-03-03,15.614999771118164
2006-03-06,15.59749984741211
2006-03-07,15.4375
2006-03-08,15.380000114440918
2006-03-09,15.515000343322754
2006-03-10,15.645000457763672
2006-03-13,15.422499656677246
2006-03-14,15.492500305175781
2006-03-15,15.670000076293945
2006-03-16,15.882499694824219
2006-03-17,16.045000076293945
2006-03-20,16.362499237060547
2006-03-21,16.315000534057617
2006-03-22,16.594999313354492
2006-03-23,16.7549991607666
2006-03-24,16.7450008392334
2006-03-27,16.672500610351562
2006-03-28,16.522499084472656
2006-03-29,16.607500076293945
2006-03-30,16.372499465942383
2006-03-31,16.584999084472656
2006-04-03,16.0049991607666
2006-04-04,16.00749969482422
2006-04-05,16.012500762939453
2006-04-06,16.012500762939453
2006-04-07,15.729999542236328
2006-04-10,15.5024995803833
2006-04-11,15.287500381469727
2006-04-12,15.524999618530273
2006-04-13,15.524999618530273
2006-04-17,15.425000190734863
2006-04-18,16.11750030517578
2006-04-19,16.31999969482422
2006-04-20,16.272499084472656
2006-04-21,16.09749984741211
2006-04-24,15.8125
2006-04-25,15.944999694824219
2006-04-26,16.1825008392334
2006-04-27,15.8100004196167
2006-04-28,16.197500228881836
2006-05-01,15.75
2006-05-02,16.25
2006-05-03,16.040000915527344
2006-05-04,15.922499656677246
2006-05-05,16.232500076293945
2006-05-08,16.075000762939453
2006-05-09,16.0674991607666
2006-05-10,16.112499237060547
2006-05-11,15.770000457763672
2006-05-12,15.357500076293945
2006-05-15,15.4399995803833
2006-05-16,15.175000190734863
2006-05-17,14.84749984741211
2006-05-18,14.899999618530273
2006-05-19,15.117500305175781
2006-05-22,14.697500228881836
2006-05-23,14.512499809265137
2006-05-24,14.2475004196167
2006-05-25,14.462499618530273
2006-05-26,14.417499542236328
2006-05-30,14.02750015258789
2006-05-31,13.90250015258789
2006-06-01,14.667499542236328
2006-06-02,14.8100004196167
2006-06-05,14.102499961853027
2006-06-06,13.662500381469727
2006-06-07,13.147500038146973
2006-06-08,13.100000381469727
2006-06-09,12.802499771118164
2006-06-12,12.047499656677246
2006-06-13,11.675000190734863
2006-06-14,11.805000305175781
2006-06-15,12.697500228881836
2006-06-16,12.15999984741211
2006-06-19,12.237500190734863
2006-06-20,12.404999732971191
2006-06-21,12.897500038146973
2006-06-22,13.207500457763672
2006-06-23,13.617500305175781
2006-06-26,13.6899995803833
2006-06-27,13.507499694824219
2006-06-28,13.262499809265137
2006-06-29,13.5024995803833
2006-06-30,13.817500114440918
2006-07-03,13.475000381469727
2006-07-05,13.354999542236328
2006-07-06,13.729999542236328
2006-07-07,13.332500457763672
2006-07-10,13.050000190734863
2006-07-11,12.600000381469727
2006-07-12,12.5
2006-07-13,12.095000267028809
2006-07-14,12.015000343322754
2006-07-17,11.979999542236328
2006-07-18,11.595000267028809
2006-07-19,11.522500038146973
2006-07-20,11.21500015258789
2006-07-21,11.022500038146973
2006-07-24,11.225000381469727
2006-07-25,11.34000015258789
2006-07-26,11.550000190734863
2006-07-27,11.15250015258789
2006-07-28,11.272500038146973
2006-07-31,11.4350004196167
2006-08-01,11.1225004196167
2006-08-02,11.337499618530273
2006-08-03,11.694999694824219
2006-08-04,11.612500190734863
2006-08-07,11.572500228881836
2006-08-08,11.382499694824219
2006-08-09,11.130000114440918
2006-08-10,11.22249984741211
2006-08-11,10.975000381469727
2006-08-14,10.767499923706055
2006-08-15,11.232500076293945
2006-08-16,11.545000076293945
2006-08-17,11.922499656677246
2006-08-18,11.779999732971191
2006-08-21,11.454999923706055
2006-08-22,11.399999618530273
2006-08-23,11.1875
2006-08-24,10.882499694824219
2006-08-25,10.692500114440918
2006-08-28,10.770000457763672
2006-08-29,10.692500114440918
2006-08-30,10.680000305175781
2006-08-31,10.645000457763672
2006-09-01,10.707500457763672
2006-09-05,10.229999542236328
2006-09-06,10.27750015258789
2006-09-07,10.3725004196167
2006-09-08,10.430000305175781
2006-09-11,10.602499961853027
2006-09-12,11.237500190734863
2006-09-13,11.449999809265137
2006-09-14,11.582500457763672
2006-09-15,11.765000343322754
2006-09-18,11.602499961853027
2006-09-19,11.702500343322754
2006-09-20,11.9350004196167
2006-09-21,11.850000381469727
2006-09-22,11.692500114440918
2006-09-25,12.154999732971191
2006-09-26,12.244999885559082
2006-09-27,11.9975004196167
2006-09-28,12.350000381469727
2006-09-29,12.0649995803833
2006-10-02,12.037500381469727
2006-10-03,12.359999656677246
2006-10-04,12.59749984741211
2006-10-05,12.4975004196167
2006-10-06,12.4375
2006-10-09,12.369999885559082
2006-10-10,12.3774995803833
2006-10-11,12.449999809265137
2006-10-12,12.537500381469727
2006-10-13,12.65250015258789
2006-10-16,12.635000228881836
2006-10-17,12.369999885559082
2006-10-18,13.100000381469727
2006-10-19,13.114999771118164
2006-10-20,13.1875
2006-10-23,13.342499732971191
2006-10-24,13.354999542236328
2006-10-25,13.300000190734863
2006-10-26,12.505000114440918
2006-10-27,12.147500038146973
2006-10-30,12.25
2006-10-31,12.104999542236328
2006-11-01,12.0649995803833
2006-11-02,12.055000305175781
2006-11-03,11.922499656677246
2006-11-06,12.057499885559082
2006-11-07,11.899999618530273
2006-11-08,11.984999656677246
2006-11-09,11.8774995803833
2006-11-10,12.109999656677246
2006-11-13,12.032500267028809
2006-11-14,12.052499771118164
2006-11-15,12.414999961853027
2006-11-16,12.487500190734863
2006-11-17,12.4375
2006-11-20,12.404999732971191
2006-11-21,12.2524995803833
2006-11-22,12.274999618530273
2006-11-24,12.239999771118164
2006-11-27,11.852499961853027
2006-11-28,11.692500114440918
2006-11-29,11.989999771118164
2006-11-30,11.899999618530273
2006-12-01,11.697500228881836
2006-12-04,11.762499809265137
2006-12-05,11.967499732971191
2006-12-06,12.037500381469727
2006-12-07,11.992500305175781
2006-12-08,12.279999732971191
2006-12-11,11.97249984741211
2006-12-12,11.725000381469727
2006-12-13,11.65999984741211
2006-12-14,11.65250015258789
2006-12-15,11.4399995803833
2006-12-18,11.274999618530273
2006-12-19,11.282500267028809
2006-12-20,11.319999694824219
2006-12-21,11.202500343322754
2006-12-22,11.050000190734863
2006-12-26,11.087499618530273
2006-12-27,11.239999771118164
2006-12-28,11.25
2006-12-29,11.177499771118164
2007-01-03,11.4375
2007-01-04,11.547499656677246
2007-01-05,11.9975004196167
2007-01-08,11.667499542236328
2007-01-09,11.97249984741211
2007-01-10,11.992500305175781
2007-01-11,12.282500267028809
2007-01-12,12.3149995803833
2007-01-16,12.242500305175781
2007-01-17,12.5625
2007-01-18,12.329999923706055
2007-01-19,12.350000381469727
2007-01-22,12.272500038146973
2007-01-23,12.357500076293945
2007-01-24,12.3149995803833
2007-01-25,12.09749984741211
2007-01-26,12.095000267028809
2007-01-29,12.102499961853027
2007-01-30,12.324999809265137
2007-01-31,12.582500457763672
2007-02-01,11.862500190734863
2007-02-02,12.005000114440918
2007-02-05,11.609999656677246
2007-02-06,11.477499961853027
2007-02-07,11.885000228881836
2007-02-08,11.917499542236328
2007-02-09,11.885000228881836
2007-02-12,11.869999885559082
2007-02-13,11.84749984741211
2007-02-14,12.197500228881836
2007-02-15,12.177499771118164
2007-02-16,12.242500305175781
2007-02-20,12.362500190734863
2007-02-21,12.755000114440918
2007-02-22,12.807499885559082
2007-02-23,12.6899995803833
2007-02-26,12.755000114440918
2007-02-27,12.630000114440918
2007-02-28,12.792499542236328
2007-03-01,12.550000190734863
2007-03-02,12.7475004196167
2007-03-05,12.65250015258789
2007-03-06,12.779999732971191
2007-03-07,13.069999694824219
2007-03-08,13.300000190734863
2007-03-09,13.324999809265137
2007-03-12,13.397500038146973
2007-03-13,13.017499923706055
2007-03-14,12.882499694824219
2007-03-15,12.72249984741211
2007-03-16,12.680000305175781
2007-03-19,12.782500267028809
2007-03-20,12.77750015258789
2007-03-21,12.9399995803833
2007-03-22,13.34749984741211
2007-03-23,13.4350004196167
2007-03-26,13.217499732971191
2007-03-27,12.970000267028809
2007-03-28,12.850000381469727
2007-03-29,12.765000343322754
2007-03-30,12.875
2007-04-02,12.960000038146973
2007-04-03,12.970000267028809
2007-04-04,13.0
2007-04-05,12.954999923706055
2007-04-09,12.867500305175781
2007-04-10,12.77750015258789
2007-04-11,14.074999809265137
2007-04-12,13.829999923706055
2007-04-13,13.975000381469727
2007-04-16,13.96500015258789
2007-04-17,13.857500076293945
2007-04-18,13.845000267028809
2007-04-19,13.739999771118164
2007-04-20,13.802499771118164
2007-04-23,13.989999771118164
2007-04-24,14.114999771118164
2007-04-25,14.15250015258789
2007-04-26,13.522500038146973
2007-04-27,13.202500343322754
2007-04-30,12.9350004196167
2007-05-01,12.925000190734863
2007-05-02,12.77750015258789
2007-05-03,12.739999771118164
2007-05-04,12.832500457763672
2007-05-07,12.875
2007-05-08,12.824999809265137
2007-05-09,13.0625
2007-05-10,12.850000381469727
2007-05-11,12.729999542236328
2007-05-14,12.7524995803833
2007-05-15,12.522500038146973
2007-05-16,12.8125
2007-05-17,12.725000381469727
2007-05-18,12.819999694824219
2007-05-21,12.930000305175781
2007-05-22,12.967499732971191
2007-05-23,12.742500305175781
2007-05-24,12.704999923706055
2007-05-25,12.899999618530273
2007-05-29,12.942500114440918
2007-05-30,13.109999656677246
2007-05-31,13.302499771118164
2007-06-01,13.635000228881836
2007-06-04,13.737500190734863
2007-06-05,13.692500114440918
2007-06-06,13.47249984741211
2007-06-07,13.095000267028809
2007-06-08,13.199999809265137
2007-06-11,13.057499885559082
2007-06-12,12.90250015258789
2007-06-13,13.0024995803833
2007-06-14,13.292499542236328
2007-06-15,13.404999732971191
2007-06-18,13.577500343322754
2007-06-19,13.164999961853027
2007-06-20,13.1850004196167
2007-06-21,13.0600004196167
2007-06-22,13.25
2007-06-25,13.0
2007-06-26,13.0649995803833
2007-06-27,13.239999771118164
2007-06-28,13.164999961853027
2007-06-29,13.012499809265137
2007-07-02,12.970000267028809
2007-07-03,12.952500343322754
2007-07-05,12.90250015258789
2007-07-06,13.037500381469727
2007-07-09,12.807499885559082
2007-07-10,12.587499618530273
2007-07-11,12.677499771118164
2007-07-12,12.8774995803833
2007-07-13,13.077500343322754
2007-07-16,12.989999771118164
2007-07-17,12.982500076293945
2007-07-18,12.542499542236328
2007-07-19,12.520000457763672
2007-07-20,12.380000114440918
2007-07-23,12.220000267028809
2007-07-24,12.045000076293945
2007-07-25,12.237500190734863
2007-07-26,11.3149995803833
2007-07-27,11.557499885559082
2007-07-30,12.21500015258789
2007-07-31,11.880000114440918
2007-08-01,11.737500190734863
2007-08-02,11.8725004196167
2007-08-03,11.59749984741211
2007-08-06,11.612500190734863
2007-08-07,12.229999542236328
2007-08-08,12.720000267028809
2007-08-09,12.75
2007-08-10,12.244999885559082
2007-08-13,11.802499771118164
2007-08-14,11.6274995803833
2007-08-15,11.545000076293945
2007-08-16,11.4399995803833
2007-08-17,11.454999923706055
2007-08-20,11.6875
2007-08-21,11.875
2007-08-22,12.25
2007-08-23,11.772500038146973
2007-08-24,12.032500267028809
2007-08-27,12.017499923706055
2007-08-28,11.657500267028809
2007-08-29,11.977499961853027
2007-08-30,12.03499984741211
2007-08-31,12.039999961853027
2007-09-04,12.022500038146973
2007-09-05,12.095000267028809
2007-09-06,11.954999923706055
2007-09-07,11.515000343322754
2007-09-10,11.40999984741211
2007-09-11,11.5
2007-09-12,11.454999923706055
2007-09-13,11.609999656677246
2007-09-14,11.887499809265137
2007-09-17,11.832500457763672
2007-09-18,12.382499694824219
2007-09-19,12.479999542236328
2007-09-20,12.262499809265137
2007-09-21,12.107500076293945
2007-09-24,11.755000114440918
2007-09-25,11.327500343322754
2007-09-26,11.352499961853027
2007-09-27,11.412500381469727
2007-09-28,11.522500038146973
2007-10-01,11.680000305175781
2007-10-02,11.5625
2007-10-03,11.600000381469727
2007-10-04,11.607500076293945
2007-10-05,12.074999809265137
2007-10-08,11.867500305175781
2007-10-09,11.827500343322754
2007-10-10,11.994999885559082
2007-10-11,11.7524995803833
2007-10-12,12.037500381469727
2007-10-15,12.1875
2007-10-16,11.917499542236328
2007-10-17,11.8125
2007-10-18,11.625
2007-10-19,11.162500381469727
2007-10-22,11.357500076293945
2007-10-23,11.210000038146973
2007-10-24,10.994999885559082
2007-10-25,10.467499732971191
2007-10-26,10.475000381469727
2007-10-29,10.512499809265137
2007-10-30,10.567500114440918
2007-10-31,10.359999656677246
2007-11-01,10.225000381469727
2007-11-02,10.1850004196167
2007-11-05,9.824999809265137
2007-11-06,9.960000038146973
2007-11-07,9.734999656677246
2007-11-08,9.992500305175781
2007-11-09,9.760000228881836
2007-11-12,10.077500343322754
2007-11-13,10.345000267028809
2007-11-14,10.057499885559082
2007-11-15,9.890000343322754
2007-11-16,9.914999961853027
2007-11-19,9.7524995803833
2007-11-20,9.805000305175781
2007-11-21,9.6899995803833
2007-11-23,9.925000190734863
2007-11-26,9.994999885559082
2007-11-27,10.037500381469727
2007-11-28,10.217499732971191
2007-11-29,10.157500267028809
2007-11-30,10.255000114440918
2007-12-03,10.164999961853027
2007-12-04,10.1225004196167
2007-12-05,10.1274995803833
2007-12-06,9.867500305175781
2007-12-07,10.079999923706055
2007-12-10,9.947500228881836
2007-12-11,9.704999923706055
2007-12-12,9.420000076293945
2007-12-13,9.34000015258789
2007-12-14,9.21500015258789
2007-12-17,9.180000305175781
2007-12-18,9.600000381469727
2007-12-19,9.505000114440918
2007-12-20,9.420000076293945
2007-12-21,9.40250015258789
2007-12-24,9.555000305175781
2007-12-26,9.319999694824219
2007-12-27,9.0625
2007-12-28,8.84000015258789
2007-12-31,8.984999656677246
2008-01-02,8.550000190734863
2008-01-03,8.265000343322754
2008-01-04,7.982500076293945
2008-01-07,8.119999885559082
2008-01-08,7.934999942779541
2008-01-09,7.875
2008-01-10,8.045000076293945
2008-01-11,7.635000228881836
2008-01-14,7.820000171661377
2008-01-15,7.632500171661377
2008-01-16,7.827499866485596
2008-01-17,7.565000057220459
2008-01-18,7.372499942779541
2008-01-22,7.610000133514404
2008-01-23,8.430000305175781
2008-01-24,8.220000267028809
2008-01-25,8.2524995803833
2008-01-28,8.510000228881836
2008-01-29,8.807499885559082
2008-01-30,8.412500381469727
2008-01-31,9.635000228881836
2008-02-01,9.947500228881836
2008-02-04,9.742500305175781
2008-02-05,9.454999923706055
2008-02-06,9.470000267028809
2008-02-07,9.8725004196167
2008-02-08,10.067500114440918
2008-02-11,10.359999656677246
2008-02-12,10.210000038146973
2008-02-13,10.319999694824219
2008-02-14,10.045000076293945
2008-02-15,9.932499885559082
2008-02-19,9.6850004196167
2008-02-20,9.6875
2008-02-21,9.507499694824219
2008-02-22,9.640000343322754
2008-02-25,9.920000076293945
2008-02-26,10.25
2008-02-27,10.130000114440918
2008-02-28,9.795000076293945
2008-02-29,9.359999656677246
2008-03-03,9.547499656677246
2008-03-04,9.524999618530273
2008-03-05,9.59000015258789
2008-03-06,9.107500076293945
2008-03-07,9.109999656677246
2008-03-10,8.892499923706055
2008-03-11,9.279999732971191
2008-03-12,9.270000457763672
2008-03-13,9.3125
2008-03-14,9.180000305175781
2008-03-17,9.387499809265137
2008-03-18,9.952500343322754
2008-03-19,9.979999542236328
2008-03-20,10.305000305175781
2008-03-24,10.494999885559082
2008-03-25,10.524999618530273
2008-03-26,10.414999961853027
2008-03-27,10.142499923706055
2008-03-28,9.850000381469727
2008-03-31,9.880000114440918
2008-04-01,10.057499885559082
2008-04-02,10.170000076293945
2008-04-03,10.137499809265137
2008-04-04,9.677499771118164
2008-04-07,9.675000190734863
2008-04-08,9.552499771118164
2008-04-09,9.1850004196167
2008-04-10,9.414999961853027
2008-04-11,9.279999732971191
2008-04-14,9.0600004196167
2008-04-15,9.180000305175781
2008-04-16,9.267499923706055
2008-04-17,9.197500228881836
