,CWST
2017-06-27,16.520000457763672
2017-06-28,16.6200008392334
2017-06-29,16.690000534057617
2017-06-30,16.40999984741211
2017-07-03,16.3799991607666
2017-07-05,16.270000457763672
2017-07-06,16.280000686645508
2017-07-07,16.8700008392334
2017-07-10,16.829999923706055
2017-07-11,17.079999923706055
2017-07-12,17.479999542236328
2017-07-13,17.639999389648438
2017-07-14,17.56999969482422
2017-07-17,17.3799991607666
2017-07-18,17.229999542236328
2017-07-19,16.65999984741211
2017-07-20,16.65999984741211
2017-07-21,16.510000228881836
2017-07-24,17.0
2017-07-25,17.040000915527344
2017-07-26,17.030000686645508
2017-07-27,17.1200008392334
2017-07-28,16.920000076293945
2017-07-31,16.780000686645508
2017-08-01,16.8799991607666
2017-08-02,16.6299991607666
2017-08-03,15.65999984741211
2017-08-04,16.059999465942383
2017-08-07,15.989999771118164
2017-08-08,15.90999984741211
2017-08-09,15.800000190734863
2017-08-10,15.729999542236328
2017-08-11,15.520000457763672
2017-08-14,15.84000015258789
2017-08-15,16.270000457763672
2017-08-16,16.5
2017-08-17,16.56999969482422
2017-08-18,16.450000762939453
2017-08-21,16.610000610351562
2017-08-22,16.84000015258789
2017-08-23,16.6200008392334
2017-08-24,16.780000686645508
2017-08-25,16.65999984741211
2017-08-28,16.760000228881836
2017-08-29,16.780000686645508
2017-08-30,16.8700008392334
2017-08-31,16.809999465942383
2017-09-01,17.040000915527344
2017-09-05,17.049999237060547
2017-09-06,17.329999923706055
2017-09-07,17.520000457763672
2017-09-08,17.690000534057617
2017-09-11,17.520000457763672
2017-09-12,17.639999389648438
2017-09-13,17.719999313354492
2017-09-14,18.190000534057617
2017-09-15,18.170000076293945
2017-09-18,17.8799991607666
2017-09-19,17.709999084472656
2017-09-20,17.549999237060547
2017-09-21,17.75
2017-09-22,17.90999984741211
2017-09-25,17.959999084472656
2017-09-26,18.3700008392334
2017-09-27,19.0
2017-09-28,18.84000015258789
2017-09-29,18.799999237060547
2017-10-02,18.690000534057617
2017-10-03,18.43000030517578
2017-10-04,16.979999542236328
2017-10-05,17.760000228881836
2017-10-06,18.170000076293945
2017-10-09,17.950000762939453
2017-10-10,18.1200008392334
2017-10-11,18.15999984741211
2017-10-12,18.149999618530273
2017-10-13,17.940000534057617
2017-10-16,17.889999389648438
2017-10-17,17.93000030517578
2017-10-18,18.0
2017-10-19,17.8700008392334
2017-10-20,18.229999542236328
2017-10-23,18.110000610351562
2017-10-24,17.959999084472656
2017-10-25,17.979999542236328
2017-10-26,18.709999084472656
2017-10-27,18.579999923706055
2017-10-30,18.6299991607666
2017-10-31,18.459999084472656
2017-11-01,18.280000686645508
2017-11-02,20.68000030517578
2017-11-03,19.34000015258789
2017-11-06,19.700000762939453
2017-11-07,19.260000228881836
2017-11-08,19.219999313354492
2017-11-09,19.309999465942383
2017-11-10,19.3799991607666
2017-11-13,19.440000534057617
2017-11-14,19.40999984741211
2017-11-15,19.219999313354492
2017-11-16,19.270000457763672
2017-11-17,19.15999984741211
2017-11-20,19.260000228881836
2017-11-21,19.479999542236328
2017-11-22,19.360000610351562
2017-11-24,19.559999465942383
2017-11-27,19.459999084472656
2017-11-28,20.010000228881836
2017-11-29,20.700000762939453
2017-11-30,21.31999969482422
2017-12-01,21.079999923706055
2017-12-04,21.530000686645508
2017-12-05,20.899999618530273
2017-12-06,21.040000915527344
2017-12-07,21.0
2017-12-08,21.049999237060547
2017-12-11,21.0
2017-12-12,20.84000015258789
2017-12-13,20.989999771118164
2017-12-14,21.049999237060547
2017-12-15,21.459999084472656
2017-12-18,21.700000762939453
2017-12-19,21.309999465942383
2017-12-20,21.600000381469727
2017-12-21,21.719999313354492
2017-12-22,21.829999923706055
2017-12-26,22.239999771118164
2017-12-27,22.34000015258789
2017-12-28,22.639999389648438
2017-12-29,23.020000457763672
2018-01-02,23.15999984741211
2018-01-03,22.3799991607666
2018-01-04,22.889999389648438
2018-01-05,23.520000457763672
2018-01-08,23.610000610351562
2018-01-09,23.229999542236328
2018-01-10,23.170000076293945
2018-01-11,23.5
2018-01-12,23.75
2018-01-16,23.940000534057617
2018-01-17,24.290000915527344
2018-01-18,24.1299991607666
2018-01-19,24.06999969482422
2018-01-22,24.170000076293945
2018-01-23,24.260000228881836
2018-01-24,26.040000915527344
2018-01-25,26.149999618530273
2018-01-26,25.84000015258789
2018-01-29,25.510000228881836
2018-01-30,25.75
2018-01-31,25.579999923706055
2018-02-01,25.469999313354492
2018-02-02,25.079999923706055
2018-02-05,24.040000915527344
2018-02-06,24.329999923706055
2018-02-07,25.030000686645508
2018-02-08,24.350000381469727
2018-02-09,24.389999389648438
2018-02-12,24.399999618530273
2018-02-13,24.950000762939453
2018-02-14,25.399999618530273
2018-02-15,25.829999923706055
2018-02-16,26.43000030517578
2018-02-20,26.309999465942383
2018-02-21,26.25
2018-02-22,26.56999969482422
2018-02-23,26.530000686645508
2018-02-26,26.899999618530273
2018-02-27,26.280000686645508
2018-02-28,25.420000076293945
2018-03-01,25.450000762939453
2018-03-02,24.8700008392334
2018-03-05,24.290000915527344
2018-03-06,24.059999465942383
2018-03-07,23.770000457763672
2018-03-08,24.020000457763672
2018-03-09,24.06999969482422
2018-03-12,23.700000762939453
2018-03-13,23.760000228881836
2018-03-14,23.790000915527344
2018-03-15,23.25
2018-03-16,23.459999084472656
2018-03-19,23.510000228881836
2018-03-20,23.90999984741211
2018-03-21,24.110000610351562
2018-03-22,24.170000076293945
2018-03-23,23.360000610351562
2018-03-26,23.510000228881836
2018-03-27,23.360000610351562
2018-03-28,23.389999389648438
2018-03-29,23.3799991607666
2018-04-02,23.559999465942383
2018-04-03,23.760000228881836
2018-04-04,23.940000534057617
2018-04-05,24.68000030517578
2018-04-06,24.5
2018-04-09,24.309999465942383
2018-04-10,24.790000915527344
2018-04-11,24.360000610351562
2018-04-12,24.040000915527344
2018-04-13,24.09000015258789
2018-04-16,24.520000457763672
2018-04-17,24.979999542236328
2018-04-18,24.920000076293945
2018-04-19,24.809999465942383
2018-04-20,24.520000457763672
2018-04-23,24.5
2018-04-24,24.469999313354492
2018-04-25,24.270000457763672
2018-04-26,24.579999923706055
2018-04-27,24.559999465942383
2018-04-30,24.510000228881836
2018-05-01,24.760000228881836
2018-05-02,25.040000915527344
2018-05-03,25.520000457763672
2018-05-04,26.969999313354492
2018-05-07,25.780000686645508
2018-05-08,25.100000381469727
2018-05-09,24.549999237060547
2018-05-10,24.5
2018-05-11,24.209999084472656
2018-05-14,24.56999969482422
2018-05-15,24.700000762939453
2018-05-16,24.420000076293945
2018-05-17,24.559999465942383
2018-05-18,23.770000457763672
2018-05-21,24.149999618530273
2018-05-22,24.020000457763672
2018-05-23,23.950000762939453
2018-05-24,23.760000228881836
2018-05-25,23.889999389648438
2018-05-29,23.729999542236328
2018-05-30,24.209999084472656
2018-05-31,23.579999923706055
2018-06-01,23.860000610351562
2018-06-04,23.84000015258789
2018-06-05,23.81999969482422
2018-06-06,23.90999984741211
2018-06-07,23.610000610351562
2018-06-08,23.65999984741211
2018-06-11,24.030000686645508
2018-06-12,24.670000076293945
2018-06-13,24.520000457763672
2018-06-14,24.780000686645508
2018-06-15,25.1299991607666
2018-06-18,25.270000457763672
2018-06-19,25.540000915527344
2018-06-20,25.920000076293945
2018-06-21,26.399999618530273
2018-06-22,26.510000228881836
2018-06-25,26.540000915527344
2018-06-26,26.530000686645508
2018-06-27,26.239999771118164
2018-06-28,26.190000534057617
2018-06-29,25.610000610351562
2018-07-02,25.850000381469727
2018-07-03,25.920000076293945
2018-07-05,26.229999542236328
2018-07-06,25.829999923706055
2018-07-09,25.8700008392334
2018-07-10,25.90999984741211
2018-07-11,25.84000015258789
2018-07-12,25.540000915527344
2018-07-13,25.40999984741211
2018-07-16,25.690000534057617
2018-07-17,25.389999389648438
2018-07-18,25.3799991607666
2018-07-19,25.469999313354492
2018-07-20,25.649999618530273
2018-07-23,25.600000381469727
2018-07-24,25.829999923706055
2018-07-25,26.65999984741211
2018-07-26,27.18000030517578
2018-07-27,27.280000686645508
2018-07-30,27.079999923706055
2018-07-31,27.559999465942383
2018-08-01,28.0
2018-08-02,28.100000381469727
2018-08-03,28.3700008392334
2018-08-06,29.0
2018-08-07,28.68000030517578
2018-08-08,28.6200008392334
2018-08-09,29.3799991607666
2018-08-10,28.899999618530273
2018-08-13,28.540000915527344
2018-08-14,28.40999984741211
2018-08-15,28.040000915527344
2018-08-16,28.219999313354492
2018-08-17,27.920000076293945
2018-08-20,27.969999313354492
2018-08-21,27.59000015258789
2018-08-22,27.549999237060547
2018-08-23,27.200000762939453
2018-08-24,27.559999465942383
2018-08-27,27.770000457763672
2018-08-28,27.65999984741211
2018-08-29,27.790000915527344
2018-08-30,28.309999465942383
2018-08-31,28.3799991607666
2018-09-04,28.559999465942383
2018-09-05,29.059999465942383
2018-09-06,30.469999313354492
2018-09-07,31.6299991607666
2018-09-10,33.5
2018-09-11,32.400001525878906
2018-09-12,32.70000076293945
2018-09-13,32.529998779296875
2018-09-14,32.290000915527344
2018-09-17,31.969999313354492
2018-09-18,32.2400016784668
2018-09-19,31.549999237060547
2018-09-20,31.360000610351562
2018-09-21,31.579999923706055
2018-09-24,31.139999389648438
2018-09-25,31.15999984741211
2018-09-26,30.920000076293945
2018-09-27,30.860000610351562
2018-09-28,31.059999465942383
2018-10-01,30.190000534057617
2018-10-02,29.649999618530273
2018-10-03,29.760000228881836
2018-10-04,29.899999618530273
2018-10-05,29.770000457763672
2018-10-08,29.850000381469727
2018-10-09,29.6299991607666
2018-10-10,28.579999923706055
2018-10-11,28.59000015258789
2018-10-12,28.940000534057617
2018-10-15,29.059999465942383
2018-10-16,30.559999465942383
2018-10-17,31.450000762939453
2018-10-18,31.829999923706055
2018-10-19,31.700000762939453
2018-10-22,31.270000457763672
2018-10-23,30.770000457763672
2018-10-24,30.239999771118164
2018-10-25,30.75
2018-10-26,31.290000915527344
2018-10-29,32.189998626708984
2018-10-30,33.029998779296875
2018-10-31,32.560001373291016
2018-11-01,32.13999938964844
2018-11-02,30.100000381469727
2018-11-05,29.360000610351562
2018-11-06,30.989999771118164
2018-11-07,31.399999618530273
2018-11-08,31.93000030517578
2018-11-09,31.950000762939453
2018-11-12,31.559999465942383
2018-11-13,31.559999465942383
2018-11-14,32.2599983215332
2018-11-15,31.43000030517578
2018-11-16,31.360000610351562
2018-11-19,31.559999465942383
2018-11-20,30.31999969482422
2018-11-21,30.68000030517578
2018-11-23,31.059999465942383
2018-11-26,31.219999313354492
2018-11-27,31.239999771118164
2018-11-28,33.02000045776367
2018-11-29,33.7400016784668
2018-11-30,32.650001525878906
2018-12-03,32.2400016784668
2018-12-04,32.54999923706055
2018-12-06,32.5
2018-12-07,31.010000228881836
2018-12-10,29.649999618530273
2018-12-11,29.670000076293945
2018-12-12,29.520000457763672
2018-12-13,29.329999923706055
2018-12-14,30.3700008392334
2018-12-17,28.770000457763672
2018-12-18,28.579999923706055
2018-12-19,28.530000686645508
2018-12-20,27.030000686645508
2018-12-21,25.780000686645508
2018-12-24,24.75
2018-12-26,26.299999237060547
2018-12-27,26.389999389648438
2018-12-28,28.170000076293945
2018-12-31,28.489999771118164
2019-01-02,27.799999237060547
2019-01-03,27.3799991607666
2019-01-04,27.850000381469727
2019-01-07,27.799999237060547
2019-01-08,28.790000915527344
2019-01-09,29.18000030517578
2019-01-10,30.059999465942383
2019-01-11,30.25
2019-01-14,30.729999542236328
2019-01-15,30.639999389648438
2019-01-16,30.200000762939453
2019-01-17,30.829999923706055
2019-01-18,31.729999542236328
2019-01-22,30.979999542236328
2019-01-23,29.84000015258789
2019-01-24,29.469999313354492
2019-01-25,30.40999984741211
2019-01-28,30.59000015258789
2019-01-29,30.040000915527344
2019-01-30,30.030000686645508
2019-01-31,30.1200008392334
2019-02-01,30.079999923706055
2019-02-04,30.809999465942383
2019-02-05,30.790000915527344
2019-02-06,31.09000015258789
2019-02-07,31.049999237060547
2019-02-08,31.559999465942383
2019-02-11,32.029998779296875
2019-02-12,33.77000045776367
2019-02-13,33.779998779296875
2019-02-14,34.18000030517578
2019-02-15,35.029998779296875
2019-02-19,35.279998779296875
2019-02-20,35.040000915527344
2019-02-21,33.54999923706055
2019-02-22,35.18000030517578
2019-02-25,35.790000915527344
2019-02-26,34.790000915527344
2019-02-27,35.900001525878906
2019-02-28,35.279998779296875
2019-03-01,35.790000915527344
2019-03-04,34.70000076293945
2019-03-05,33.61000061035156
2019-03-06,34.599998474121094
2019-03-07,34.810001373291016
2019-03-08,33.84000015258789
2019-03-11,34.4900016784668
2019-03-12,34.4900016784668
2019-03-13,34.15999984741211
2019-03-14,34.209999084472656
2019-03-15,34.099998474121094
2019-03-18,34.95000076293945
2019-03-19,35.09000015258789
2019-03-20,35.0
2019-03-21,35.13999938964844
2019-03-22,34.900001525878906
2019-03-25,35.34000015258789
2019-03-26,36.7400016784668
2019-03-27,34.810001373291016
2019-03-28,35.22999954223633
2019-03-29,35.560001373291016
2019-04-01,34.849998474121094
2019-04-02,34.220001220703125
2019-04-03,34.0099983215332
2019-04-04,33.45000076293945
2019-04-05,33.47999954223633
2019-04-08,34.0
2019-04-09,34.0
2019-04-10,34.779998779296875
2019-04-11,33.290000915527344
2019-04-12,32.779998779296875
2019-04-15,33.45000076293945
2019-04-16,34.29999923706055
2019-04-17,34.86000061035156
2019-04-18,35.22999954223633
2019-04-22,35.540000915527344
2019-04-23,35.939998626708984
2019-04-24,36.41999816894531
2019-04-25,36.810001373291016
2019-04-26,36.880001068115234
2019-04-29,37.189998626708984
2019-04-30,37.31999969482422
2019-05-01,37.36000061035156
2019-05-02,37.7400016784668
2019-05-03,37.41999816894531
2019-05-06,38.130001068115234
2019-05-07,37.529998779296875
2019-05-08,36.90999984741211
2019-05-09,37.459999084472656
2019-05-10,38.150001525878906
2019-05-13,37.70000076293945
2019-05-14,37.97999954223633
2019-05-15,38.290000915527344
2019-05-16,38.56999969482422
2019-05-17,39.06999969482422
2019-05-20,39.25
2019-05-21,38.41999816894531
2019-05-22,38.900001525878906
2019-05-23,38.720001220703125
2019-05-24,38.81999969482422
2019-05-28,38.38999938964844
2019-05-29,37.880001068115234
2019-05-30,38.33000183105469
2019-05-31,38.720001220703125
2019-06-03,38.939998626708984
2019-06-04,39.2599983215332
2019-06-05,39.63999938964844
2019-06-06,39.58000183105469
2019-06-07,39.43000030517578
2019-06-10,38.720001220703125
2019-06-11,38.709999084472656
2019-06-12,38.61000061035156
2019-06-13,38.72999954223633
2019-06-14,39.34000015258789
2019-06-17,39.52000045776367
2019-06-18,40.720001220703125
2019-06-19,40.880001068115234
2019-06-20,41.11000061035156
2019-06-21,40.369998931884766
2019-06-24,40.52000045776367
2019-06-25,39.779998779296875
2019-06-26,38.68000030517578
2019-06-27,39.09000015258789
2019-06-28,39.630001068115234
2019-07-01,40.68000030517578
2019-07-02,41.18000030517578
2019-07-03,41.04999923706055
2019-07-05,41.22999954223633
2019-07-08,40.459999084472656
2019-07-09,40.619998931884766
2019-07-10,40.54999923706055
2019-07-11,40.36000061035156
2019-07-12,40.849998474121094
2019-07-15,41.099998474121094
2019-07-16,42.0099983215332
2019-07-17,42.77000045776367
2019-07-18,42.79999923706055
2019-07-19,42.150001525878906
2019-07-22,42.08000183105469
2019-07-23,41.66999816894531
2019-07-24,42.04999923706055
2019-07-25,42.31999969482422
2019-07-26,43.41999816894531
2019-07-29,43.150001525878906
2019-07-30,43.79999923706055
2019-07-31,43.599998474121094
2019-08-01,42.86000061035156
2019-08-02,45.2599983215332
2019-08-05,44.47999954223633
2019-08-06,44.849998474121094
2019-08-07,46.16999816894531
2019-08-08,45.970001220703125
2019-08-09,45.70000076293945
2019-08-12,45.20000076293945
2019-08-13,45.75
2019-08-14,45.029998779296875
2019-08-15,45.189998626708984
2019-08-16,45.54999923706055
2019-08-19,45.5
2019-08-20,44.34000015258789
2019-08-21,45.119998931884766
2019-08-22,45.810001373291016
2019-08-23,44.209999084472656
2019-08-26,45.119998931884766
2019-08-27,45.099998474121094
2019-08-28,46.36000061035156
2019-08-29,45.93000030517578
2019-08-30,45.5
2019-09-03,45.09000015258789
2019-09-04,45.4900016784668
2019-09-05,44.04999923706055
2019-09-06,43.470001220703125
2019-09-09,41.34000015258789
2019-09-10,39.08000183105469
2019-09-11,39.91999816894531
2019-09-12,41.18000030517578
2019-09-13,40.81999969482422
2019-09-16,41.34000015258789
2019-09-17,42.13999938964844
2019-09-18,41.900001525878906
2019-09-19,41.810001373291016
2019-09-20,44.91999816894531
2019-09-23,45.06999969482422
2019-09-24,44.7400016784668
2019-09-25,44.099998474121094
2019-09-26,43.709999084472656
2019-09-27,43.209999084472656
2019-09-30,42.939998626708984
2019-10-01,43.41999816894531
2019-10-02,43.16999816894531
2019-10-03,44.0
2019-10-04,44.540000915527344
2019-10-07,44.43000030517578
2019-10-08,43.900001525878906
2019-10-09,43.5099983215332
2019-10-10,43.79999923706055
2019-10-11,43.029998779296875
2019-10-14,42.310001373291016
2019-10-15,42.36000061035156
2019-10-16,42.220001220703125
2019-10-17,43.0099983215332
2019-10-18,43.880001068115234
2019-10-21,43.0
2019-10-22,43.0
2019-10-23,41.08000183105469
2019-10-24,41.029998779296875
2019-10-25,41.88999938964844
2019-10-28,41.77000045776367
2019-10-29,42.810001373291016
2019-10-30,42.59000015258789
2019-10-31,43.59000015258789
2019-11-01,42.189998626708984
2019-11-04,42.290000915527344
2019-11-05,42.060001373291016
2019-11-06,42.529998779296875
2019-11-07,41.630001068115234
2019-11-08,42.209999084472656
2019-11-11,41.2599983215332
2019-11-12,41.33000183105469
2019-11-13,42.13999938964844
2019-11-14,42.27000045776367
2019-11-15,41.84000015258789
2019-11-18,42.02000045776367
2019-11-19,42.45000076293945
2019-11-20,44.02000045776367
2019-11-21,43.63999938964844
2019-11-22,44.189998626708984
2019-11-25,44.959999084472656
2019-11-26,46.34000015258789
2019-11-27,46.720001220703125
2019-11-29,46.709999084472656
2019-12-02,45.880001068115234
2019-12-03,46.20000076293945
2019-12-04,46.54999923706055
2019-12-05,46.84000015258789
2019-12-06,47.2599983215332
2019-12-09,47.13999938964844
2019-12-10,47.25
2019-12-11,47.529998779296875
2019-12-12,46.54999923706055
2019-12-13,46.45000076293945
2019-12-16,46.529998779296875
2019-12-17,46.2599983215332
2019-12-18,45.88999938964844
2019-12-19,45.369998931884766
2019-12-20,45.70000076293945
2019-12-23,45.02000045776367
2019-12-24,45.720001220703125
2019-12-26,45.689998626708984
2019-12-27,45.84000015258789
2019-12-30,45.9900016784668
2019-12-31,46.029998779296875
2020-01-02,45.959999084472656
2020-01-03,46.83000183105469
2020-01-06,47.689998626708984
2020-01-07,47.84000015258789
2020-01-08,47.400001525878906
2020-01-09,47.790000915527344
2020-01-10,47.31999969482422
2020-01-13,48.709999084472656
2020-01-14,49.400001525878906
2020-01-15,50.25
2020-01-16,50.56999969482422
2020-01-17,49.54999923706055
2020-01-21,49.52000045776367
2020-01-22,49.720001220703125
2020-01-23,50.220001220703125
2020-01-24,49.77000045776367
2020-01-27,50.58000183105469
2020-01-28,51.13999938964844
2020-01-29,51.25
2020-01-30,51.56999969482422
2020-01-31,51.189998626708984
2020-02-03,50.849998474121094
2020-02-04,51.029998779296875
2020-02-05,50.91999816894531
2020-02-06,50.689998626708984
2020-02-07,50.97999954223633
2020-02-10,52.33000183105469
2020-02-11,52.63999938964844
2020-02-12,52.439998626708984
2020-02-13,53.689998626708984
2020-02-14,54.689998626708984
2020-02-18,54.11000061035156
2020-02-19,54.88999938964844
2020-02-20,55.119998931884766
2020-02-21,53.540000915527344
2020-02-24,52.900001525878906
2020-02-25,53.06999969482422
2020-02-26,52.5099983215332
2020-02-27,50.5
2020-02-28,48.45000076293945
2020-03-02,49.41999816894531
2020-03-03,49.75
2020-03-04,53.040000915527344
2020-03-05,52.20000076293945
2020-03-06,50.06999969482422
2020-03-09,48.79999923706055
2020-03-10,49.470001220703125
2020-03-11,46.810001373291016
2020-03-12,43.43000030517578
2020-03-13,43.83000183105469
2020-03-16,39.849998474121094
2020-03-17,46.650001525878906
2020-03-18,39.060001373291016
2020-03-19,40.72999954223633
2020-03-20,40.63999938964844
2020-03-23,36.119998931884766
2020-03-24,39.56999969482422
2020-03-25,40.869998931884766
2020-03-26,43.810001373291016
2020-03-27,41.9900016784668
2020-03-30,42.189998626708984
2020-03-31,39.060001373291016
2020-04-01,35.849998474121094
2020-04-02,39.97999954223633
2020-04-03,39.290000915527344
2020-04-06,42.66999816894531
2020-04-07,43.349998474121094
2020-04-08,46.15999984741211
2020-04-09,47.66999816894531
2020-04-13,44.72999954223633
2020-04-14,44.04999923706055
2020-04-15,42.93000030517578
2020-04-16,43.2599983215332
2020-04-17,44.34000015258789
2020-04-20,42.869998931884766
2020-04-21,41.81999969482422
2020-04-22,43.0099983215332
2020-04-23,43.689998626708984
2020-04-24,43.15999984741211
2020-04-27,45.75
2020-04-28,46.119998931884766
2020-04-29,47.2400016784668
2020-04-30,46.380001068115234
2020-05-01,44.970001220703125
2020-05-04,43.880001068115234
2020-05-05,46.060001373291016
2020-05-06,45.5099983215332
2020-05-07,47.290000915527344
2020-05-08,48.70000076293945
2020-05-11,49.720001220703125
2020-05-12,48.40999984741211
2020-05-13,48.150001525878906
2020-05-14,48.16999816894531
2020-05-15,47.83000183105469
2020-05-18,49.22999954223633
2020-05-19,48.900001525878906
2020-05-20,50.7400016784668
2020-05-21,50.4900016784668
2020-05-22,50.93000030517578
2020-05-26,52.0
2020-05-27,52.029998779296875
2020-05-28,51.56999969482422
2020-05-29,50.95000076293945
2020-06-01,50.869998931884766
2020-06-02,52.040000915527344
2020-06-03,53.58000183105469
2020-06-04,51.83000183105469
2020-06-05,51.810001373291016
2020-06-08,52.75
2020-06-09,51.41999816894531
2020-06-10,52.54999923706055
2020-06-11,49.72999954223633
2020-06-12,49.97999954223633
2020-06-15,50.29999923706055
2020-06-16,51.150001525878906
2020-06-17,50.400001525878906
2020-06-18,49.93000030517578
2020-06-19,48.06999969482422
2020-06-22,48.33000183105469
2020-06-23,50.540000915527344
2020-06-24,49.060001373291016
2020-06-25,49.7400016784668
2020-06-26,49.59000015258789
2020-06-29,50.56999969482422
2020-06-30,52.119998931884766
2020-07-01,52.380001068115234
2020-07-02,51.900001525878906
2020-07-06,51.900001525878906
2020-07-07,51.029998779296875
2020-07-08,50.9900016784668
2020-07-09,50.7400016784668
2020-07-10,51.43000030517578
2020-07-13,50.369998931884766
2020-07-14,52.18000030517578
2020-07-15,53.209999084472656
2020-07-16,53.38999938964844
2020-07-17,54.349998474121094
2020-07-20,54.08000183105469
2020-07-21,53.470001220703125
2020-07-22,53.81999969482422
2020-07-23,53.689998626708984
2020-07-24,53.720001220703125
2020-07-27,53.97999954223633
2020-07-28,53.15999984741211
2020-07-29,54.63999938964844
2020-07-30,54.90999984741211
2020-07-31,55.40999984741211
2020-08-03,56.90999984741211
2020-08-04,55.58000183105469
2020-08-05,55.04999923706055
2020-08-06,56.0099983215332
2020-08-07,56.599998474121094
2020-08-10,56.97999954223633
2020-08-11,55.4900016784668
2020-08-12,55.56999969482422
2020-08-13,55.650001525878906
2020-08-14,55.2400016784668
2020-08-17,56.0
2020-08-18,56.099998474121094
2020-08-19,56.29999923706055
2020-08-20,56.15999984741211
2020-08-21,56.34000015258789
2020-08-24,56.599998474121094
2020-08-25,56.43000030517578
2020-08-26,56.560001373291016
2020-08-27,56.290000915527344
2020-08-28,56.220001220703125
2020-08-31,56.150001525878906
2020-09-01,56.95000076293945
2020-09-02,58.5
2020-09-03,55.95000076293945
2020-09-04,55.59000015258789
2020-09-08,54.650001525878906
2020-09-09,55.91999816894531
2020-09-10,54.77000045776367
2020-09-11,54.65999984741211
2020-09-14,55.0099983215332
2020-09-15,54.11000061035156
2020-09-16,55.2400016784668
2020-09-17,56.33000183105469
2020-09-18,55.5
2020-09-21,53.880001068115234
2020-09-22,53.439998626708984
2020-09-23,52.15999984741211
2020-09-24,54.08000183105469
2020-09-25,55.13999938964844
2020-09-28,55.54999923706055
2020-09-29,56.06999969482422
2020-09-30,55.849998474121094
2020-10-01,56.720001220703125
2020-10-02,57.5099983215332
2020-10-05,57.70000076293945
2020-10-06,57.720001220703125
2020-10-07,58.880001068115234
2020-10-08,59.41999816894531
2020-10-09,59.75
2020-10-12,61.20000076293945
2020-10-13,60.36000061035156
2020-10-14,59.939998626708984
2020-10-15,61.220001220703125
2020-10-16,60.90999984741211
2020-10-19,60.34000015258789
2020-10-20,60.099998474121094
2020-10-21,57.0
2020-10-22,57.02000045776367
2020-10-23,58.220001220703125
2020-10-26,57.869998931884766
2020-10-27,57.34000015258789
2020-10-28,55.68000030517578
2020-10-29,55.189998626708984
2020-10-30,53.9900016784668
2020-11-02,54.630001068115234
2020-11-03,55.84000015258789
2020-11-04,57.2599983215332
2020-11-05,58.38999938964844
2020-11-06,57.83000183105469
2020-11-09,58.75
2020-11-10,59.70000076293945
2020-11-11,59.970001220703125
2020-11-12,59.220001220703125
2020-11-13,59.83000183105469
2020-11-16,61.04999923706055
2020-11-17,60.9900016784668
2020-11-18,59.619998931884766
2020-11-19,59.959999084472656
2020-11-20,60.52000045776367
2020-11-23,60.849998474121094
2020-11-24,60.41999816894531
2020-11-25,60.040000915527344
2020-11-27,59.70000076293945
2020-11-30,60.18000030517578
2020-12-01,60.470001220703125
2020-12-02,58.459999084472656
2020-12-03,57.93000030517578
2020-12-04,58.75
2020-12-07,59.5
2020-12-08,59.400001525878906
2020-12-09,58.54999923706055
2020-12-10,58.880001068115234
2020-12-11,58.599998474121094
2020-12-14,59.709999084472656
2020-12-15,61.41999816894531
2020-12-16,61.900001525878906
2020-12-17,61.779998779296875
2020-12-18,62.81999969482422
2020-12-21,61.86000061035156
2020-12-22,62.290000915527344
2020-12-23,61.65999984741211
2020-12-24,61.56999969482422
2020-12-28,61.90999984741211
2020-12-29,61.349998474121094
2020-12-30,61.04999923706055
2020-12-31,61.95000076293945
2021-01-04,60.5099983215332
2021-01-05,60.650001525878906
2021-01-06,61.209999084472656
2021-01-07,60.68000030517578
2021-01-08,58.97999954223633
2021-01-11,58.380001068115234
2021-01-12,58.349998474121094
2021-01-13,55.970001220703125
2021-01-14,54.150001525878906
2021-01-15,55.13999938964844
2021-01-19,56.93000030517578
2021-01-20,58.5099983215332
2021-01-21,59.38999938964844
2021-01-22,59.709999084472656
2021-01-25,58.84000015258789
2021-01-26,58.47999954223633
2021-01-27,56.970001220703125
2021-01-28,58.25
2021-01-29,57.2400016784668
2021-02-01,57.66999816894531
2021-02-02,58.0
2021-02-03,56.779998779296875
2021-02-04,58.38999938964844
2021-02-05,58.540000915527344
2021-02-08,60.06999969482422
2021-02-09,59.88999938964844
2021-02-10,58.72999954223633
2021-02-11,59.36000061035156
2021-02-12,59.70000076293945
2021-02-16,59.13999938964844
2021-02-17,59.040000915527344
2021-02-18,59.97999954223633
2021-02-19,60.0
2021-02-22,59.040000915527344
2021-02-23,59.22999954223633
2021-02-24,60.58000183105469
2021-02-25,60.36000061035156
2021-02-26,57.91999816894531
2021-03-01,60.630001068115234
2021-03-02,61.16999816894531
2021-03-03,61.689998626708984
2021-03-04,61.41999816894531
2021-03-05,62.279998779296875
2021-03-08,62.7599983215332
2021-03-09,62.290000915527344
2021-03-10,63.38999938964844
2021-03-11,63.619998931884766
2021-03-12,64.69999694824219
2021-03-15,64.81999969482422
2021-03-16,65.37000274658203
2021-03-17,63.66999816894531
2021-03-18,63.20000076293945
2021-03-19,63.5099983215332
2021-03-22,63.81999969482422
2021-03-23,63.40999984741211
2021-03-24,63.97999954223633
2021-03-25,64.87000274658203
2021-03-26,66.19000244140625
2021-03-29,64.0
2021-03-30,63.380001068115234
