,ENTG
2019-07-31,43.5099983215332
2019-08-01,42.349998474121094
2019-08-02,41.540000915527344
2019-08-05,40.47999954223633
2019-08-06,40.470001220703125
2019-08-07,40.88999938964844
2019-08-08,41.9900016784668
2019-08-09,41.529998779296875
2019-08-12,41.06999969482422
2019-08-13,42.18000030517578
2019-08-14,41.220001220703125
2019-08-15,41.36000061035156
2019-08-16,42.2599983215332
2019-08-19,42.790000915527344
2019-08-20,42.40999984741211
2019-08-21,43.40999984741211
2019-08-22,43.15999984741211
2019-08-23,41.4900016784668
2019-08-26,41.529998779296875
2019-08-27,41.18000030517578
2019-08-28,41.619998931884766
2019-08-29,42.88999938964844
2019-08-30,42.83000183105469
2019-09-03,42.58000183105469
2019-09-04,43.220001220703125
2019-09-05,44.18000030517578
2019-09-06,44.290000915527344
2019-09-09,44.56999969482422
2019-09-10,44.75
2019-09-11,45.470001220703125
2019-09-12,46.5099983215332
2019-09-13,47.11000061035156
2019-09-16,47.27000045776367
2019-09-17,47.43000030517578
2019-09-18,47.59000015258789
2019-09-19,47.630001068115234
2019-09-20,47.52000045776367
2019-09-23,48.0099983215332
2019-09-24,47.119998931884766
2019-09-25,47.790000915527344
2019-09-26,47.689998626708984
2019-09-27,46.290000915527344
2019-09-30,47.060001373291016
2019-10-01,46.880001068115234
2019-10-02,46.2400016784668
2019-10-03,46.869998931884766
2019-10-04,47.619998931884766
2019-10-07,46.790000915527344
2019-10-08,45.560001373291016
2019-10-09,45.9900016784668
2019-10-10,46.22999954223633
2019-10-11,47.369998931884766
2019-10-14,47.119998931884766
2019-10-15,47.97999954223633
2019-10-16,47.18000030517578
2019-10-17,48.400001525878906
2019-10-18,48.709999084472656
2019-10-21,49.0099983215332
2019-10-22,48.040000915527344
2019-10-23,47.619998931884766
2019-10-24,47.56999969482422
2019-10-25,47.97999954223633
2019-10-28,49.630001068115234
2019-10-29,49.189998626708984
2019-10-30,49.02000045776367
2019-10-31,48.0
2019-11-01,48.25
2019-11-04,48.439998626708984
2019-11-05,48.470001220703125
2019-11-06,48.060001373291016
2019-11-07,47.630001068115234
2019-11-08,47.75
2019-11-11,47.88999938964844
2019-11-12,47.97999954223633
2019-11-13,48.56999969482422
2019-11-14,48.04999923706055
2019-11-15,49.54999923706055
2019-11-18,47.68000030517578
2019-11-19,48.31999969482422
2019-11-20,47.0099983215332
2019-11-21,45.93000030517578
2019-11-22,46.459999084472656
2019-11-25,47.31999969482422
2019-11-26,47.380001068115234
2019-11-27,48.09000015258789
2019-11-29,47.31999969482422
2019-12-02,46.81999969482422
2019-12-03,46.20000076293945
2019-12-04,46.279998779296875
2019-12-05,46.5
2019-12-06,47.119998931884766
2019-12-09,46.790000915527344
2019-12-10,47.40999984741211
2019-12-11,48.70000076293945
2019-12-12,49.779998779296875
2019-12-13,50.0099983215332
2019-12-16,50.630001068115234
2019-12-17,51.029998779296875
2019-12-18,50.869998931884766
2019-12-19,51.02000045776367
2019-12-20,51.11000061035156
2019-12-23,51.209999084472656
2019-12-24,51.20000076293945
2019-12-26,51.029998779296875
2019-12-27,50.599998474121094
2019-12-30,50.27000045776367
2019-12-31,50.09000015258789
2020-01-02,50.970001220703125
2020-01-03,50.56999969482422
2020-01-06,49.88999938964844
2020-01-07,51.43000030517578
2020-01-08,51.5
2020-01-09,52.189998626708984
2020-01-10,52.11000061035156
2020-01-13,53.38999938964844
2020-01-14,53.630001068115234
2020-01-15,53.47999954223633
2020-01-16,55.029998779296875
2020-01-17,56.22999954223633
2020-01-21,57.5
2020-01-22,57.31999969482422
2020-01-23,57.4900016784668
2020-01-24,55.93000030517578
2020-01-27,53.68000030517578
2020-01-28,54.380001068115234
2020-01-29,53.31999969482422
2020-01-30,53.33000183105469
2020-01-31,51.7599983215332
2020-02-03,52.400001525878906
2020-02-04,55.720001220703125
2020-02-05,56.720001220703125
2020-02-06,56.380001068115234
2020-02-07,55.540000915527344
2020-02-10,56.36000061035156
2020-02-11,57.36000061035156
2020-02-12,58.470001220703125
2020-02-13,58.38999938964844
2020-02-14,58.15999984741211
2020-02-18,56.400001525878906
2020-02-19,57.959999084472656
2020-02-20,58.0
2020-02-21,56.97999954223633
2020-02-24,55.18000030517578
2020-02-25,53.0
2020-02-26,52.959999084472656
2020-02-27,51.310001373291016
2020-02-28,53.31999969482422
2020-03-02,55.15999984741211
2020-03-03,53.5
2020-03-04,55.959999084472656
2020-03-05,54.33000183105469
2020-03-06,52.599998474121094
2020-03-09,48.529998779296875
2020-03-10,51.709999084472656
2020-03-11,47.4900016784668
2020-03-12,42.36000061035156
2020-03-13,47.369998931884766
2020-03-16,41.689998626708984
2020-03-17,44.5
2020-03-18,41.529998779296875
2020-03-19,40.709999084472656
2020-03-20,39.029998779296875
2020-03-23,40.0
2020-03-24,43.939998626708984
2020-03-25,44.040000915527344
2020-03-26,48.279998779296875
2020-03-27,44.7599983215332
2020-03-30,47.540000915527344
2020-03-31,44.77000045776367
2020-04-01,41.40999984741211
2020-04-02,42.029998779296875
2020-04-03,42.11000061035156
2020-04-06,48.5
2020-04-07,47.59000015258789
2020-04-08,48.93000030517578
2020-04-09,49.72999954223633
2020-04-13,49.75
2020-04-14,51.7400016784668
2020-04-15,49.02000045776367
2020-04-16,51.27000045776367
2020-04-17,52.97999954223633
2020-04-20,51.68000030517578
2020-04-21,47.2599983215332
2020-04-22,51.04999923706055
2020-04-23,50.459999084472656
2020-04-24,51.209999084472656
2020-04-27,52.15999984741211
2020-04-28,53.02000045776367
2020-04-29,56.47999954223633
2020-04-30,54.22999954223633
2020-05-01,51.70000076293945
2020-05-04,52.36000061035156
2020-05-05,51.93000030517578
2020-05-06,52.15999984741211
2020-05-07,53.25
2020-05-08,56.70000076293945
2020-05-11,56.939998626708984
2020-05-12,55.369998931884766
2020-05-13,53.9900016784668
2020-05-14,55.45000076293945
2020-05-15,55.52000045776367
2020-05-18,57.029998779296875
2020-05-19,57.470001220703125
2020-05-20,58.5099983215332
2020-05-21,58.540000915527344
2020-05-22,58.5
2020-05-26,59.31999969482422
2020-05-27,59.459999084472656
2020-05-28,58.61000061035156
2020-05-29,59.880001068115234
2020-06-01,59.06999969482422
2020-06-02,60.209999084472656
2020-06-03,61.970001220703125
2020-06-04,62.16999816894531
2020-06-05,64.51000213623047
2020-06-08,62.13999938964844
2020-06-09,62.689998626708984
2020-06-10,62.470001220703125
2020-06-11,58.08000183105469
2020-06-12,59.59000015258789
2020-06-15,60.15999984741211
2020-06-16,62.029998779296875
2020-06-17,62.709999084472656
2020-06-18,61.97999954223633
2020-06-19,60.06999969482422
2020-06-22,61.040000915527344
2020-06-23,60.68000030517578
2020-06-24,58.88999938964844
2020-06-25,59.150001525878906
2020-06-26,57.36000061035156
2020-06-29,57.970001220703125
2020-06-30,59.04999923706055
2020-07-01,58.38999938964844
2020-07-02,59.630001068115234
2020-07-06,60.77000045776367
2020-07-07,59.779998779296875
2020-07-08,59.7599983215332
2020-07-09,61.13999938964844
2020-07-10,59.04999923706055
2020-07-13,57.650001525878906
2020-07-14,58.040000915527344
2020-07-15,57.93000030517578
2020-07-16,57.7400016784668
2020-07-17,58.880001068115234
2020-07-20,61.20000076293945
2020-07-21,61.70000076293945
2020-07-22,62.630001068115234
2020-07-23,69.6500015258789
2020-07-24,67.83999633789062
2020-07-27,69.54000091552734
2020-07-28,69.19000244140625
2020-07-29,71.0999984741211
2020-07-30,72.19999694824219
2020-07-31,71.91000366210938
2020-08-03,74.01000213623047
2020-08-04,73.0
2020-08-05,73.4800033569336
2020-08-06,72.79000091552734
2020-08-07,70.26000213623047
2020-08-10,68.91999816894531
2020-08-11,69.22000122070312
2020-08-12,71.05999755859375
2020-08-13,70.66000366210938
2020-08-14,69.7300033569336
2020-08-17,70.72000122070312
2020-08-18,71.30000305175781
2020-08-19,71.05000305175781
2020-08-20,69.33999633789062
2020-08-21,69.43000030517578
2020-08-24,69.30000305175781
2020-08-25,69.87999725341797
2020-08-26,69.8499984741211
2020-08-27,67.83999633789062
2020-08-28,68.30000305175781
2020-08-31,66.88999938964844
2020-09-01,68.86000061035156
2020-09-02,70.73999786376953
2020-09-03,66.9000015258789
2020-09-04,66.54000091552734
2020-09-08,62.5099983215332
2020-09-09,64.80000305175781
2020-09-10,64.98999786376953
2020-09-11,65.38999938964844
2020-09-14,67.6500015258789
2020-09-15,68.9800033569336
2020-09-16,68.08999633789062
2020-09-17,68.11000061035156
2020-09-18,66.55999755859375
2020-09-21,66.5999984741211
2020-09-22,67.06999969482422
2020-09-23,66.91000366210938
2020-09-24,68.19999694824219
2020-09-25,69.22000122070312
2020-09-28,71.4000015258789
2020-09-29,73.19999694824219
2020-09-30,74.33999633789062
2020-10-01,76.6500015258789
2020-10-02,75.91999816894531
2020-10-05,78.9000015258789
2020-10-06,80.08999633789062
2020-10-07,81.76000213623047
2020-10-08,82.1500015258789
2020-10-09,82.75
2020-10-12,83.61000061035156
2020-10-13,83.91000366210938
2020-10-14,82.43000030517578
2020-10-15,82.0199966430664
2020-10-16,81.41000366210938
2020-10-19,81.0199966430664
2020-10-20,80.62000274658203
2020-10-21,79.9000015258789
2020-10-22,78.62999725341797
2020-10-23,78.3499984741211
2020-10-26,77.2300033569336
2020-10-27,76.70999908447266
2020-10-28,74.72000122070312
2020-10-29,75.87000274658203
2020-10-30,74.7699966430664
2020-11-02,77.05000305175781
2020-11-03,80.05999755859375
2020-11-04,82.93000030517578
2020-11-05,84.58000183105469
2020-11-06,87.37000274658203
2020-11-09,88.0199966430664
2020-11-10,86.0
2020-11-11,87.5999984741211
2020-11-12,85.04000091552734
2020-11-13,85.31999969482422
2020-11-16,87.76000213623047
2020-11-17,88.20999908447266
2020-11-18,88.76000213623047
2020-11-19,89.97000122070312
2020-11-20,89.22000122070312
2020-11-23,90.01000213623047
2020-11-24,89.9800033569336
2020-11-25,88.95999908447266
2020-11-27,90.27999877929688
2020-11-30,92.62000274658203
2020-12-01,94.0
2020-12-02,93.19000244140625
2020-12-03,93.38999938964844
2020-12-04,96.22000122070312
2020-12-07,97.66999816894531
2020-12-08,99.02999877929688
2020-12-09,92.47000122070312
2020-12-10,93.0999984741211
2020-12-11,94.19000244140625
2020-12-14,95.33999633789062
2020-12-15,97.62999725341797
2020-12-16,95.01000213623047
2020-12-17,96.29000091552734
2020-12-18,95.77999877929688
2020-12-21,97.9000015258789
2020-12-22,97.5999984741211
2020-12-23,95.7699966430664
2020-12-24,96.26000213623047
2020-12-28,94.58000183105469
2020-12-29,94.37000274658203
2020-12-30,96.37000274658203
2020-12-31,96.0999984741211
2021-01-04,95.19999694824219
2021-01-05,96.91999816894531
2021-01-06,96.01000213623047
2021-01-07,99.45999908447266
2021-01-08,99.52999877929688
2021-01-11,101.5
2021-01-12,103.61000061035156
2021-01-13,104.98999786376953
2021-01-14,108.5999984741211
2021-01-15,107.56999969482422
2021-01-19,109.62000274658203
2021-01-20,108.91000366210938
2021-01-21,113.55999755859375
2021-01-22,112.33000183105469
2021-01-25,108.5999984741211
2021-01-26,105.83999633789062
2021-01-27,99.94000244140625
2021-01-28,101.37000274658203
2021-01-29,98.38999938964844
2021-02-01,102.04000091552734
2021-02-02,98.11000061035156
2021-02-03,95.45999908447266
2021-02-04,95.9000015258789
2021-02-05,94.37000274658203
2021-02-08,96.69999694824219
2021-02-09,96.11000061035156
2021-02-10,95.75
2021-02-11,99.11000061035156
2021-02-12,103.27999877929688
2021-02-16,107.25
2021-02-17,103.16999816894531
2021-02-18,102.1500015258789
2021-02-19,105.56999969482422
2021-02-22,104.30000305175781
2021-02-23,103.98999786376953
2021-02-24,109.08000183105469
2021-02-25,103.70999908447266
2021-02-26,105.20999908447266
2021-03-01,109.6500015258789
2021-03-02,104.05999755859375
2021-03-03,101.81999969482422
2021-03-04,97.22000122070312
2021-03-05,100.31999969482422
2021-03-08,93.98999786376953
2021-03-09,101.52999877929688
2021-03-10,98.66000366210938
2021-03-11,104.66000366210938
2021-03-12,102.58000183105469
2021-03-15,105.47000122070312
2021-03-16,105.44000244140625
2021-03-17,106.81999969482422
2021-03-18,101.61000061035156
2021-03-19,102.87000274658203
2021-03-22,105.0
2021-03-23,102.23999786376953
2021-03-24,102.6500015258789
2021-03-25,103.75
2021-03-26,110.02999877929688
2021-03-29,106.5999984741211
2021-03-30,108.80000305175781
2021-03-31,111.80000305175781
2021-04-01,120.08999633789062
2021-04-05,120.41000366210938
2021-04-06,119.1500015258789
2021-04-07,118.62999725341797
2021-04-08,122.05000305175781
2021-04-09,121.44999694824219
2021-04-12,119.69999694824219
2021-04-13,118.30999755859375
2021-04-14,118.0
2021-04-15,119.30000305175781
2021-04-16,117.37999725341797
2021-04-19,113.1500015258789
2021-04-20,110.72000122070312
2021-04-21,113.20999908447266
2021-04-22,109.98999786376953
2021-04-23,113.1500015258789
2021-04-26,115.26000213623047
2021-04-27,114.77999877929688
2021-04-28,114.79000091552734
2021-04-29,114.91000366210938
2021-04-30,112.58000183105469
2021-05-03,111.36000061035156
2021-05-04,108.88999938964844
2021-05-05,110.69999694824219
2021-05-06,111.30000305175781
2021-05-07,114.70999908447266
2021-05-10,108.19999694824219
2021-05-11,109.19000244140625
2021-05-12,101.61000061035156
2021-05-13,105.3499984741211
2021-05-14,109.44999694824219
