,FCFS
2013-11-14,60.849998474121094
2013-11-15,62.9900016784668
2013-11-18,61.90999984741211
2013-11-19,61.7400016784668
2013-11-20,61.439998626708984
2013-11-21,63.33000183105469
2013-11-22,63.290000915527344
2013-11-25,62.22999954223633
2013-11-26,62.810001373291016
2013-11-27,63.52000045776367
2013-11-29,63.58000183105469
2013-12-02,63.08000183105469
2013-12-03,61.75
2013-12-04,61.15999984741211
2013-12-05,62.22999954223633
2013-12-06,62.380001068115234
2013-12-09,61.08000183105469
2013-12-10,60.08000183105469
2013-12-11,59.36000061035156
2013-12-12,59.11000061035156
2013-12-13,59.0
2013-12-16,60.65999984741211
2013-12-17,61.400001525878906
2013-12-18,62.7599983215332
2013-12-19,60.349998474121094
2013-12-20,60.08000183105469
2013-12-23,60.869998931884766
2013-12-24,61.459999084472656
2013-12-26,61.5099983215332
2013-12-27,61.849998474121094
2013-12-30,61.619998931884766
2013-12-31,61.84000015258789
2014-01-02,61.90999984741211
2014-01-03,62.790000915527344
2014-01-06,62.59000015258789
2014-01-07,63.11000061035156
2014-01-08,61.279998779296875
2014-01-09,59.90999984741211
2014-01-10,59.689998626708984
2014-01-13,59.34000015258789
2014-01-14,59.95000076293945
2014-01-15,59.81999969482422
2014-01-16,58.52000045776367
2014-01-17,58.040000915527344
2014-01-21,58.16999816894531
2014-01-22,58.34000015258789
2014-01-23,58.209999084472656
2014-01-24,57.15999984741211
2014-01-27,55.52000045776367
2014-01-28,49.81999969482422
2014-01-29,49.310001373291016
2014-01-30,49.38999938964844
2014-01-31,49.13999938964844
2014-02-03,47.97999954223633
2014-02-04,48.65999984741211
2014-02-05,48.66999816894531
2014-02-06,48.9900016784668
2014-02-07,49.25
2014-02-10,49.38999938964844
2014-02-11,50.34000015258789
2014-02-12,49.88999938964844
2014-02-13,51.68000030517578
2014-02-14,51.599998474121094
2014-02-18,52.119998931884766
2014-02-19,51.0099983215332
2014-02-20,51.15999984741211
2014-02-21,50.88999938964844
2014-02-24,52.2400016784668
2014-02-25,52.599998474121094
2014-02-26,51.75
2014-02-27,51.56999969482422
2014-02-28,52.83000183105469
2014-03-03,51.599998474121094
2014-03-04,53.4900016784668
2014-03-05,52.33000183105469
2014-03-06,52.59000015258789
2014-03-07,53.15999984741211
2014-03-10,53.650001525878906
2014-03-11,53.529998779296875
2014-03-12,53.56999969482422
2014-03-13,52.599998474121094
2014-03-14,52.65999984741211
2014-03-17,53.619998931884766
2014-03-18,54.0
2014-03-19,53.869998931884766
2014-03-20,54.15999984741211
2014-03-21,54.060001373291016
2014-03-24,53.029998779296875
2014-03-25,49.470001220703125
2014-03-26,49.29999923706055
2014-03-27,49.2599983215332
2014-03-28,48.959999084472656
2014-03-31,50.459999084472656
2014-04-01,49.810001373291016
2014-04-02,50.369998931884766
2014-04-03,49.75
2014-04-04,49.18000030517578
2014-04-07,48.790000915527344
2014-04-08,47.939998626708984
2014-04-09,47.790000915527344
2014-04-10,48.45000076293945
2014-04-11,50.5
2014-04-14,50.439998626708984
2014-04-15,50.029998779296875
2014-04-16,49.11000061035156
2014-04-17,48.84000015258789
2014-04-21,47.7400016784668
2014-04-22,48.18000030517578
2014-04-23,49.04999923706055
2014-04-24,49.11000061035156
2014-04-25,48.61000061035156
2014-04-28,49.33000183105469
2014-04-29,49.0099983215332
2014-04-30,48.77000045776367
2014-05-01,48.86000061035156
2014-05-02,48.86000061035156
2014-05-05,48.849998474121094
2014-05-06,48.91999816894531
2014-05-07,49.52000045776367
2014-05-08,49.7599983215332
2014-05-09,50.29999923706055
2014-05-12,51.2400016784668
2014-05-13,51.2599983215332
2014-05-14,50.470001220703125
2014-05-15,50.2599983215332
2014-05-16,50.709999084472656
2014-05-19,51.209999084472656
2014-05-20,50.310001373291016
2014-05-21,51.02000045776367
2014-05-22,51.689998626708984
2014-05-23,51.380001068115234
2014-05-27,52.220001220703125
2014-05-28,52.22999954223633
2014-05-29,52.720001220703125
2014-05-30,52.52000045776367
2014-06-02,53.04999923706055
2014-06-03,52.099998474121094
2014-06-04,53.56999969482422
2014-06-05,54.400001525878906
2014-06-06,54.900001525878906
2014-06-09,55.040000915527344
2014-06-10,54.540000915527344
2014-06-11,54.599998474121094
2014-06-12,54.77000045776367
2014-06-13,53.599998474121094
2014-06-16,54.25
2014-06-17,55.099998474121094
2014-06-18,56.38999938964844
2014-06-19,56.40999984741211
2014-06-20,57.02000045776367
2014-06-23,56.91999816894531
2014-06-24,57.0
2014-06-25,57.060001373291016
2014-06-26,57.130001068115234
2014-06-27,57.439998626708984
2014-06-30,57.59000015258789
2014-07-01,58.58000183105469
2014-07-02,59.04999923706055
2014-07-03,58.849998474121094
2014-07-07,57.04999923706055
2014-07-08,57.119998931884766
2014-07-09,56.95000076293945
2014-07-10,56.9900016784668
2014-07-11,56.79999923706055
2014-07-14,56.70000076293945
2014-07-15,56.459999084472656
2014-07-16,56.0
2014-07-17,55.34000015258789
2014-07-18,56.31999969482422
2014-07-21,56.029998779296875
2014-07-22,56.2400016784668
2014-07-23,55.900001525878906
2014-07-24,56.2400016784668
2014-07-25,56.599998474121094
2014-07-28,56.04999923706055
2014-07-29,56.209999084472656
2014-07-30,56.630001068115234
2014-07-31,56.40999984741211
2014-08-01,55.439998626708984
2014-08-04,56.59000015258789
2014-08-05,56.66999816894531
2014-08-06,57.7400016784668
2014-08-07,58.09000015258789
2014-08-08,58.7599983215332
2014-08-11,58.86000061035156
2014-08-12,58.310001373291016
2014-08-13,58.34000015258789
2014-08-14,58.2400016784668
2014-08-15,58.09000015258789
2014-08-18,59.099998474121094
2014-08-19,58.84000015258789
2014-08-20,57.939998626708984
2014-08-21,57.81999969482422
2014-08-22,57.099998474121094
2014-08-25,56.939998626708984
2014-08-26,56.63999938964844
2014-08-27,58.77000045776367
2014-08-28,57.880001068115234
2014-08-29,57.7599983215332
2014-09-02,57.400001525878906
2014-09-03,56.88999938964844
2014-09-04,56.470001220703125
2014-09-05,56.47999954223633
2014-09-08,56.02000045776367
2014-09-09,54.7599983215332
2014-09-10,55.11000061035156
2014-09-11,55.279998779296875
2014-09-12,55.2400016784668
2014-09-15,55.38999938964844
2014-09-16,55.880001068115234
2014-09-17,56.16999816894531
2014-09-18,57.150001525878906
2014-09-19,56.279998779296875
2014-09-22,55.619998931884766
2014-09-23,55.84000015258789
2014-09-24,56.09000015258789
2014-09-25,56.0
2014-09-26,56.06999969482422
2014-09-29,56.04999923706055
2014-09-30,55.97999954223633
2014-10-01,55.58000183105469
2014-10-02,55.529998779296875
2014-10-03,55.54999923706055
2014-10-06,55.220001220703125
2014-10-07,53.970001220703125
2014-10-08,54.630001068115234
2014-10-09,53.540000915527344
2014-10-10,53.15999984741211
2014-10-13,54.119998931884766
2014-10-14,54.380001068115234
2014-10-15,54.7400016784668
2014-10-16,54.959999084472656
2014-10-17,54.0
2014-10-20,54.75
2014-10-21,55.95000076293945
2014-10-22,55.689998626708984
2014-10-23,56.5099983215332
2014-10-24,56.599998474121094
2014-10-27,56.720001220703125
2014-10-28,58.5099983215332
2014-10-29,58.79999923706055
2014-10-30,59.099998474121094
2014-10-31,59.08000183105469
2014-11-03,57.41999816894531
2014-11-04,57.97999954223633
2014-11-05,58.0
2014-11-06,58.58000183105469
2014-11-07,58.91999816894531
2014-11-10,59.02000045776367
2014-11-11,59.06999969482422
2014-11-12,59.15999984741211
2014-11-13,59.0099983215332
2014-11-14,57.81999969482422
2014-11-17,57.27000045776367
2014-11-18,57.220001220703125
2014-11-19,57.31999969482422
2014-11-20,58.09000015258789
2014-11-21,58.65999984741211
2014-11-24,59.310001373291016
2014-11-25,59.349998474121094
2014-11-26,59.209999084472656
2014-11-28,57.779998779296875
2014-12-01,58.5099983215332
2014-12-02,57.970001220703125
2014-12-03,57.15999984741211
2014-12-04,57.029998779296875
2014-12-05,56.7599983215332
2014-12-08,56.459999084472656
2014-12-09,58.400001525878906
2014-12-10,56.36000061035156
2014-12-11,56.72999954223633
2014-12-12,55.279998779296875
2014-12-15,53.900001525878906
2014-12-16,53.90999984741211
2014-12-17,54.959999084472656
2014-12-18,55.61000061035156
2014-12-19,55.439998626708984
2014-12-22,55.59000015258789
2014-12-23,55.959999084472656
2014-12-24,55.959999084472656
2014-12-26,56.150001525878906
2014-12-29,56.209999084472656
2014-12-30,55.880001068115234
2014-12-31,55.66999816894531
2015-01-02,54.38999938964844
2015-01-05,52.790000915527344
2015-01-06,50.83000183105469
2015-01-07,50.2400016784668
2015-01-08,50.7599983215332
2015-01-09,49.779998779296875
2015-01-12,50.869998931884766
2015-01-13,52.7400016784668
2015-01-14,53.11000061035156
2015-01-15,52.779998779296875
2015-01-16,53.43000030517578
2015-01-20,53.11000061035156
2015-01-21,53.41999816894531
2015-01-22,54.869998931884766
2015-01-23,55.0099983215332
2015-01-26,55.61000061035156
2015-01-27,50.810001373291016
2015-01-28,48.380001068115234
2015-01-29,50.209999084472656
2015-01-30,49.720001220703125
2015-02-02,49.970001220703125
2015-02-03,51.040000915527344
2015-02-04,50.59000015258789
2015-02-05,51.59000015258789
2015-02-06,51.59000015258789
2015-02-09,50.619998931884766
2015-02-10,49.529998779296875
2015-02-11,48.7599983215332
2015-02-12,48.66999816894531
2015-02-13,48.91999816894531
2015-02-17,49.369998931884766
2015-02-18,49.189998626708984
2015-02-19,49.0099983215332
2015-02-20,48.91999816894531
2015-02-23,48.900001525878906
2015-02-24,48.400001525878906
2015-02-25,48.34000015258789
2015-02-26,48.38999938964844
2015-02-27,48.13999938964844
2015-03-02,47.72999954223633
2015-03-03,47.959999084472656
2015-03-04,47.869998931884766
2015-03-05,47.939998626708984
2015-03-06,47.29999923706055
2015-03-09,46.9900016784668
2015-03-10,46.349998474121094
2015-03-11,46.97999954223633
2015-03-12,47.540000915527344
2015-03-13,47.650001525878906
2015-03-16,47.900001525878906
2015-03-17,48.09000015258789
2015-03-18,48.2400016784668
2015-03-19,47.869998931884766
2015-03-20,48.709999084472656
2015-03-23,50.45000076293945
2015-03-24,49.40999984741211
2015-03-25,48.65999984741211
2015-03-26,47.65999984741211
2015-03-27,47.45000076293945
2015-03-30,47.0
2015-03-31,46.52000045776367
2015-04-01,46.650001525878906
2015-04-02,47.970001220703125
2015-04-06,48.099998474121094
2015-04-07,48.130001068115234
2015-04-08,48.2400016784668
2015-04-09,47.369998931884766
2015-04-10,47.04999923706055
2015-04-13,47.86000061035156
2015-04-14,48.20000076293945
2015-04-15,47.630001068115234
2015-04-16,48.81999969482422
2015-04-17,47.790000915527344
2015-04-20,49.29999923706055
2015-04-21,49.34000015258789
2015-04-22,48.4900016784668
2015-04-23,49.70000076293945
2015-04-24,49.220001220703125
2015-04-27,49.540000915527344
2015-04-28,50.63999938964844
2015-04-29,49.720001220703125
2015-04-30,48.34000015258789
2015-05-01,48.380001068115234
2015-05-04,48.939998626708984
2015-05-05,48.220001220703125
2015-05-06,48.20000076293945
2015-05-07,48.88999938964844
2015-05-08,48.779998779296875
2015-05-11,48.4900016784668
2015-05-12,48.5099983215332
2015-05-13,48.54999923706055
2015-05-14,49.119998931884766
2015-05-15,48.630001068115234
2015-05-18,48.439998626708984
2015-05-19,48.15999984741211
2015-05-20,48.08000183105469
2015-05-21,47.58000183105469
2015-05-22,47.22999954223633
2015-05-26,46.459999084472656
2015-05-27,47.189998626708984
2015-05-28,47.310001373291016
2015-05-29,46.59000015258789
2015-06-01,45.54999923706055
2015-06-02,46.040000915527344
2015-06-03,46.220001220703125
2015-06-04,45.79999923706055
2015-06-05,45.849998474121094
2015-06-08,45.630001068115234
2015-06-09,45.31999969482422
2015-06-10,45.900001525878906
2015-06-11,45.83000183105469
2015-06-12,45.79999923706055
2015-06-15,46.09000015258789
2015-06-16,46.119998931884766
2015-06-17,45.349998474121094
2015-06-18,46.619998931884766
2015-06-19,47.06999969482422
2015-06-22,47.04999923706055
2015-06-23,47.16999816894531
2015-06-24,47.27000045776367
2015-06-25,46.88999938964844
2015-06-26,46.9900016784668
2015-06-29,46.02000045776367
2015-06-30,45.59000015258789
2015-07-01,46.209999084472656
2015-07-02,46.16999816894531
2015-07-06,46.279998779296875
2015-07-07,46.150001525878906
2015-07-08,46.15999984741211
2015-07-09,46.849998474121094
2015-07-10,48.189998626708984
2015-07-13,48.54999923706055
2015-07-14,48.5099983215332
2015-07-15,48.220001220703125
2015-07-16,44.52000045776367
2015-07-17,42.310001373291016
2015-07-20,43.150001525878906
2015-07-21,42.52000045776367
2015-07-22,42.11000061035156
2015-07-23,41.369998931884766
2015-07-24,40.459999084472656
2015-07-27,39.97999954223633
2015-07-28,40.31999969482422
2015-07-29,40.25
2015-07-30,40.06999969482422
2015-07-31,40.66999816894531
2015-08-03,40.029998779296875
2015-08-04,39.970001220703125
2015-08-05,39.7599983215332
2015-08-06,39.2599983215332
2015-08-07,39.15999984741211
2015-08-10,39.63999938964844
2015-08-11,39.22999954223633
2015-08-12,38.36000061035156
2015-08-13,37.869998931884766
2015-08-14,38.369998931884766
2015-08-17,38.34000015258789
2015-08-18,38.290000915527344
2015-08-19,38.47999954223633
2015-08-20,38.22999954223633
2015-08-21,38.150001525878906
2015-08-24,37.91999816894531
2015-08-25,38.13999938964844
2015-08-26,39.150001525878906
2015-08-27,39.68000030517578
2015-08-28,39.83000183105469
2015-08-31,41.27000045776367
2015-09-01,39.439998626708984
2015-09-02,39.560001373291016
2015-09-03,39.61000061035156
2015-09-04,38.86000061035156
2015-09-08,39.439998626708984
2015-09-09,38.79999923706055
2015-09-10,39.11000061035156
2015-09-11,39.150001525878906
2015-09-14,39.43000030517578
2015-09-15,39.619998931884766
2015-09-16,40.38999938964844
2015-09-17,40.0
2015-09-18,39.31999969482422
2015-09-21,40.04999923706055
2015-09-22,39.84000015258789
2015-09-23,40.15999984741211
2015-09-24,40.540000915527344
2015-09-25,41.31999969482422
2015-09-28,39.68000030517578
2015-09-29,39.810001373291016
2015-09-30,40.060001373291016
2015-10-01,39.54999923706055
2015-10-02,39.83000183105469
2015-10-05,42.09000015258789
2015-10-06,40.84000015258789
2015-10-07,42.4900016784668
2015-10-08,43.130001068115234
2015-10-09,43.70000076293945
2015-10-12,43.470001220703125
2015-10-13,43.56999969482422
2015-10-14,42.119998931884766
2015-10-15,43.11000061035156
2015-10-16,42.459999084472656
2015-10-19,42.15999984741211
2015-10-20,37.91999816894531
2015-10-21,37.86000061035156
2015-10-22,36.59000015258789
2015-10-23,37.0
2015-10-26,37.279998779296875
2015-10-27,36.63999938964844
2015-10-28,38.279998779296875
2015-10-29,38.540000915527344
2015-10-30,38.150001525878906
2015-11-02,38.5
2015-11-03,39.38999938964844
2015-11-04,38.90999984741211
2015-11-05,38.689998626708984
2015-11-06,39.470001220703125
2015-11-09,38.849998474121094
2015-11-10,38.540000915527344
2015-11-11,38.04999923706055
2015-11-12,37.0
2015-11-13,36.29999923706055
2015-11-16,36.869998931884766
2015-11-17,37.119998931884766
2015-11-18,37.459999084472656
2015-11-19,37.52000045776367
2015-11-20,38.650001525878906
2015-11-23,38.68000030517578
2015-11-24,38.880001068115234
2015-11-25,39.2400016784668
2015-11-27,39.290000915527344
2015-11-30,38.88999938964844
2015-12-01,38.400001525878906
2015-12-02,39.209999084472656
2015-12-03,39.189998626708984
2015-12-04,39.970001220703125
2015-12-07,39.77000045776367
2015-12-08,38.56999969482422
2015-12-09,38.130001068115234
2015-12-10,38.529998779296875
2015-12-11,38.16999816894531
2015-12-14,37.68000030517578
2015-12-15,37.619998931884766
2015-12-16,37.34000015258789
2015-12-17,37.220001220703125
2015-12-18,37.0
2015-12-21,37.70000076293945
2015-12-22,38.650001525878906
2015-12-23,39.33000183105469
2015-12-24,39.470001220703125
2015-12-28,38.31999969482422
2015-12-29,38.25
2015-12-30,37.540000915527344
2015-12-31,37.43000030517578
2016-01-04,37.040000915527344
2016-01-05,37.0
2016-01-06,36.86000061035156
2016-01-07,39.08000183105469
2016-01-08,38.599998474121094
2016-01-11,38.880001068115234
2016-01-12,38.83000183105469
2016-01-13,37.95000076293945
2016-01-14,38.900001525878906
2016-01-15,39.060001373291016
2016-01-19,38.25
2016-01-20,38.34000015258789
2016-01-21,38.95000076293945
2016-01-22,39.16999816894531
2016-01-25,37.47999954223633
2016-01-26,37.97999954223633
2016-01-27,37.63999938964844
2016-01-28,30.219999313354492
2016-01-29,35.5
2016-02-01,35.25
2016-02-02,34.45000076293945
2016-02-03,34.70000076293945
2016-02-04,35.63999938964844
2016-02-05,35.52000045776367
2016-02-08,37.31999969482422
2016-02-09,37.90999984741211
2016-02-10,37.9900016784668
2016-02-11,37.380001068115234
2016-02-12,38.16999816894531
2016-02-16,39.279998779296875
2016-02-17,40.150001525878906
2016-02-18,40.2599983215332
2016-02-19,40.0
2016-02-22,41.08000183105469
2016-02-23,40.4900016784668
2016-02-24,41.04999923706055
2016-02-25,41.790000915527344
2016-02-26,42.43000030517578
2016-02-29,42.16999816894531
2016-03-01,42.540000915527344
2016-03-02,42.33000183105469
2016-03-03,43.369998931884766
2016-03-04,43.95000076293945
2016-03-07,44.59000015258789
2016-03-08,43.060001373291016
2016-03-09,44.220001220703125
2016-03-10,44.540000915527344
2016-03-11,44.880001068115234
2016-03-14,44.689998626708984
2016-03-15,43.70000076293945
2016-03-16,43.70000076293945
2016-03-17,44.4900016784668
2016-03-18,43.0
2016-03-21,43.900001525878906
2016-03-22,43.599998474121094
2016-03-23,43.380001068115234
2016-03-24,45.04999923706055
2016-03-28,45.459999084472656
2016-03-29,46.16999816894531
2016-03-30,45.93000030517578
2016-03-31,46.060001373291016
2016-04-01,45.06999969482422
2016-04-04,45.400001525878906
2016-04-05,44.790000915527344
2016-04-06,45.099998474121094
2016-04-07,44.61000061035156
2016-04-08,45.22999954223633
2016-04-11,44.77000045776367
2016-04-12,45.380001068115234
2016-04-13,46.38999938964844
2016-04-14,46.9900016784668
2016-04-15,46.86000061035156
2016-04-18,47.63999938964844
2016-04-19,47.4900016784668
2016-04-20,47.75
2016-04-21,46.47999954223633
2016-04-22,46.70000076293945
2016-04-25,47.029998779296875
2016-04-26,47.630001068115234
2016-04-27,48.689998626708984
2016-04-28,48.70000076293945
2016-04-29,45.72999954223633
2016-05-02,46.02000045776367
2016-05-03,46.459999084472656
2016-05-04,47.369998931884766
2016-05-05,46.099998474121094
2016-05-06,47.470001220703125
2016-05-09,47.47999954223633
2016-05-10,47.310001373291016
2016-05-11,46.869998931884766
2016-05-12,45.93000030517578
2016-05-13,46.04999923706055
2016-05-16,45.27000045776367
2016-05-17,43.91999816894531
2016-05-18,44.2599983215332
2016-05-19,43.91999816894531
2016-05-20,44.119998931884766
2016-05-23,43.5
2016-05-24,44.220001220703125
2016-05-25,44.04999923706055
2016-05-26,43.52000045776367
2016-05-27,44.06999969482422
2016-05-31,43.689998626708984
2016-06-01,44.06999969482422
2016-06-02,43.72999954223633
2016-06-03,44.81999969482422
2016-06-06,46.58000183105469
2016-06-07,46.5
2016-06-08,47.040000915527344
2016-06-09,46.81999969482422
2016-06-10,47.0
2016-06-13,46.599998474121094
2016-06-14,46.310001373291016
2016-06-15,46.38999938964844
2016-06-16,46.279998779296875
2016-06-17,47.95000076293945
2016-06-20,49.0099983215332
2016-06-21,48.7400016784668
2016-06-22,48.650001525878906
2016-06-23,50.40999984741211
2016-06-24,49.189998626708984
2016-06-27,48.0
2016-06-28,48.290000915527344
2016-06-29,49.95000076293945
2016-06-30,51.33000183105469
2016-07-01,50.779998779296875
2016-07-05,49.86000061035156
2016-07-06,50.06999969482422
2016-07-07,49.970001220703125
2016-07-08,50.56999969482422
2016-07-11,51.29999923706055
2016-07-12,51.20000076293945
2016-07-13,51.529998779296875
2016-07-14,51.25
2016-07-15,51.810001373291016
2016-07-18,51.65999984741211
2016-07-19,51.529998779296875
2016-07-20,51.63999938964844
2016-07-21,50.810001373291016
2016-07-22,51.79999923706055
2016-07-25,51.540000915527344
2016-07-26,50.7599983215332
2016-07-27,51.279998779296875
2016-07-28,51.02000045776367
2016-07-29,51.310001373291016
2016-08-01,51.09000015258789
2016-08-02,50.65999984741211
2016-08-03,50.849998474121094
2016-08-04,50.810001373291016
2016-08-05,51.15999984741211
2016-08-08,51.43000030517578
2016-08-09,51.18000030517578
2016-08-10,51.40999984741211
2016-08-11,51.47999954223633
2016-08-12,51.02000045776367
2016-08-15,52.54999923706055
2016-08-16,51.86000061035156
2016-08-17,51.93000030517578
2016-08-18,52.880001068115234
2016-08-19,53.060001373291016
2016-08-22,53.81999969482422
2016-08-23,53.439998626708984
2016-08-24,51.7599983215332
2016-08-25,51.349998474121094
2016-08-26,51.84000015258789
2016-08-29,52.290000915527344
2016-08-30,52.77000045776367
2016-08-31,51.720001220703125
2016-09-01,50.31999969482422
2016-09-02,52.83000183105469
2016-09-06,50.540000915527344
2016-09-07,51.08000183105469
2016-09-08,49.7599983215332
2016-09-09,47.349998474121094
2016-09-12,47.380001068115234
2016-09-13,46.66999816894531
2016-09-14,45.66999816894531
2016-09-15,46.83000183105469
2016-09-16,46.560001373291016
2016-09-19,46.40999984741211
2016-09-20,47.0
2016-09-21,46.939998626708984
2016-09-22,47.880001068115234
2016-09-23,47.439998626708984
2016-09-26,46.310001373291016
2016-09-27,46.2599983215332
2016-09-28,46.93000030517578
2016-09-29,46.2400016784668
2016-09-30,47.08000183105469
2016-10-03,49.09000015258789
2016-10-04,48.0099983215332
2016-10-05,47.90999984741211
2016-10-06,46.63999938964844
2016-10-07,47.29999923706055
2016-10-10,48.29999923706055
2016-10-11,47.619998931884766
2016-10-12,47.380001068115234
2016-10-13,47.380001068115234
2016-10-14,46.560001373291016
2016-10-17,46.15999984741211
2016-10-18,46.20000076293945
2016-10-19,47.04999923706055
2016-10-20,47.0099983215332
2016-10-21,46.849998474121094
2016-10-24,47.70000076293945
2016-10-25,47.900001525878906
2016-10-26,47.400001525878906
2016-10-27,49.650001525878906
2016-10-28,47.099998474121094
2016-10-31,47.20000076293945
2016-11-01,47.0
2016-11-02,46.099998474121094
2016-11-03,45.04999923706055
2016-11-04,45.45000076293945
2016-11-07,47.400001525878906
2016-11-08,47.400001525878906
2016-11-09,46.900001525878906
2016-11-10,48.099998474121094
2016-11-11,48.849998474121094
2016-11-14,49.0
2016-11-15,47.650001525878906
2016-11-16,47.04999923706055
2016-11-17,47.0
2016-11-18,46.900001525878906
2016-11-21,45.900001525878906
2016-11-22,47.54999923706055
2016-11-23,47.79999923706055
2016-11-25,47.79999923706055
2016-11-28,47.400001525878906
2016-11-29,47.900001525878906
2016-11-30,45.900001525878906
2016-12-01,44.95000076293945
2016-12-02,44.79999923706055
2016-12-05,45.150001525878906
2016-12-06,46.150001525878906
2016-12-07,46.900001525878906
2016-12-08,47.849998474121094
2016-12-09,47.95000076293945
2016-12-12,46.849998474121094
2016-12-13,46.5
2016-12-14,46.45000076293945
2016-12-15,46.29999923706055
2016-12-16,47.0
2016-12-19,46.45000076293945
2016-12-20,46.849998474121094
2016-12-21,46.849998474121094
2016-12-22,45.900001525878906
2016-12-23,46.0
2016-12-27,46.75
2016-12-28,46.25
2016-12-29,46.900001525878906
2016-12-30,47.0
2017-01-03,47.29999923706055
2017-01-04,48.650001525878906
2017-01-05,48.150001525878906
2017-01-06,47.75
2017-01-09,46.79999923706055
2017-01-10,46.5
2017-01-11,45.54999923706055
2017-01-12,43.54999923706055
2017-01-13,44.0
2017-01-17,43.400001525878906
2017-01-18,43.0
2017-01-19,42.95000076293945
2017-01-20,43.599998474121094
2017-01-23,43.04999923706055
2017-01-24,43.25
2017-01-25,43.349998474121094
2017-01-26,42.900001525878906
2017-01-27,42.099998474121094
2017-01-30,41.849998474121094
2017-01-31,42.70000076293945
2017-02-01,42.75
2017-02-02,43.150001525878906
2017-02-03,43.54999923706055
2017-02-06,43.29999923706055
2017-02-07,43.5
2017-02-08,44.25
2017-02-09,44.75
2017-02-10,44.20000076293945
2017-02-13,43.75
2017-02-14,43.5
2017-02-15,43.79999923706055
2017-02-16,43.900001525878906
2017-02-17,43.54999923706055
2017-02-21,43.20000076293945
2017-02-22,43.349998474121094
2017-02-23,43.79999923706055
2017-02-24,44.150001525878906
2017-02-27,44.79999923706055
2017-02-28,44.349998474121094
2017-03-01,45.79999923706055
2017-03-02,44.599998474121094
2017-03-03,44.20000076293945
2017-03-06,44.04999923706055
2017-03-07,43.70000076293945
2017-03-08,43.0
2017-03-09,43.95000076293945
2017-03-10,43.5
2017-03-13,43.849998474121094
2017-03-14,43.650001525878906
2017-03-15,44.400001525878906
2017-03-16,45.29999923706055
2017-03-17,45.29999923706055
2017-03-20,45.150001525878906
2017-03-21,45.400001525878906
2017-03-22,44.70000076293945
2017-03-23,44.650001525878906
2017-03-24,45.349998474121094
2017-03-27,45.349998474121094
2017-03-28,45.70000076293945
2017-03-29,46.650001525878906
2017-03-30,48.25
2017-03-31,49.150001525878906
2017-04-03,49.0
2017-04-04,49.04999923706055
2017-04-05,48.25
2017-04-06,48.5
2017-04-07,48.04999923706055
2017-04-10,48.54999923706055
2017-04-11,48.70000076293945
2017-04-12,48.20000076293945
2017-04-13,47.70000076293945
2017-04-17,48.54999923706055
2017-04-18,48.79999923706055
2017-04-19,48.900001525878906
2017-04-20,50.150001525878906
2017-04-21,50.099998474121094
2017-04-24,50.95000076293945
2017-04-25,51.45000076293945
2017-04-26,51.45000076293945
2017-04-27,52.04999923706055
2017-04-28,51.95000076293945
2017-05-01,51.349998474121094
2017-05-02,53.04999923706055
2017-05-03,53.04999923706055
2017-05-04,53.25
2017-05-05,53.29999923706055
2017-05-08,53.04999923706055
2017-05-09,53.400001525878906
2017-05-10,53.20000076293945
2017-05-11,52.400001525878906
2017-05-12,51.900001525878906
2017-05-15,52.29999923706055
2017-05-16,54.0
2017-05-17,53.650001525878906
2017-05-18,54.04999923706055
2017-05-19,53.70000076293945
2017-05-22,54.45000076293945
2017-05-23,54.150001525878906
2017-05-24,53.400001525878906
2017-05-25,53.45000076293945
2017-05-26,53.75
2017-05-30,53.150001525878906
2017-05-31,53.650001525878906
2017-06-01,54.0
2017-06-02,54.29999923706055
2017-06-05,53.599998474121094
2017-06-06,54.20000076293945
2017-06-07,54.349998474121094
2017-06-08,55.099998474121094
2017-06-09,56.04999923706055
2017-06-12,55.599998474121094
2017-06-13,55.849998474121094
2017-06-14,55.70000076293945
2017-06-15,55.95000076293945
2017-06-16,55.650001525878906
2017-06-19,55.849998474121094
2017-06-20,55.5
2017-06-21,55.54999923706055
2017-06-22,56.599998474121094
2017-06-23,57.099998474121094
2017-06-26,57.5
2017-06-27,58.349998474121094
2017-06-28,58.849998474121094
2017-06-29,58.25
2017-06-30,58.29999923706055
2017-07-03,58.599998474121094
2017-07-05,58.650001525878906
2017-07-06,58.45000076293945
2017-07-07,58.150001525878906
2017-07-10,57.95000076293945
2017-07-11,58.5
2017-07-12,58.54999923706055
2017-07-13,58.45000076293945
2017-07-14,58.54999923706055
2017-07-17,58.04999923706055
2017-07-18,57.95000076293945
2017-07-19,57.95000076293945
2017-07-20,57.95000076293945
2017-07-21,57.95000076293945
2017-07-24,58.0
2017-07-25,58.099998474121094
2017-07-26,57.95000076293945
2017-07-27,58.95000076293945
2017-07-28,58.45000076293945
2017-07-31,58.150001525878906
2017-08-01,58.25
2017-08-02,57.95000076293945
2017-08-03,57.900001525878906
2017-08-04,57.849998474121094
2017-08-07,58.400001525878906
2017-08-08,58.95000076293945
2017-08-09,58.900001525878906
2017-08-10,58.599998474121094
2017-08-11,58.150001525878906
2017-08-14,59.29999923706055
2017-08-15,60.04999923706055
2017-08-16,60.349998474121094
2017-08-17,60.20000076293945
2017-08-18,60.0
2017-08-21,59.20000076293945
2017-08-22,59.25
2017-08-23,59.0
2017-08-24,59.5
2017-08-25,58.900001525878906
