,EFOI
1999-08-30,218.75
1999-08-31,218.75
1999-09-01,215.625
1999-09-02,212.5
1999-09-03,212.5
1999-09-07,209.375
1999-09-08,212.5
1999-09-09,200.0
1999-09-10,209.375
1999-09-13,209.375
1999-09-14,209.375
1999-09-15,206.25
1999-09-16,206.25
1999-09-17,206.25
1999-09-20,206.25
1999-09-21,187.5
1999-09-22,187.5
1999-09-23,193.75
1999-09-24,193.75
1999-09-27,168.75
1999-09-28,200.0
1999-09-29,200.0
1999-09-30,218.75
1999-10-01,212.5
1999-10-04,240.625
1999-10-05,242.1875
1999-10-06,218.75
1999-10-07,218.75
1999-10-08,218.75
1999-10-11,218.75
1999-10-12,215.625
1999-10-13,193.75
1999-10-14,193.75
1999-10-15,193.75
1999-10-18,206.25
1999-10-19,196.875
1999-10-20,200.0
1999-10-21,209.375
1999-10-22,225.0
1999-10-25,212.5
1999-10-26,225.0
1999-10-27,225.0
1999-10-28,250.0
1999-10-29,231.25
1999-11-01,231.25
1999-11-02,231.25
1999-11-03,231.25
1999-11-04,231.25
1999-11-05,231.25
1999-11-08,231.25
1999-11-09,231.25
1999-11-10,231.25
1999-11-11,231.25
1999-11-12,231.25
1999-11-15,250.0
1999-11-16,246.875
1999-11-17,243.75
1999-11-18,250.0
1999-11-19,250.0
1999-11-22,231.25
1999-11-23,218.75
1999-11-24,218.75
1999-11-26,218.75
1999-11-29,215.625
1999-11-30,218.75
1999-12-01,218.75
1999-12-02,228.125
1999-12-03,225.0
1999-12-06,228.125
1999-12-07,262.5
1999-12-08,262.5
1999-12-09,275.0
1999-12-10,265.625
1999-12-13,275.0
1999-12-14,271.875
1999-12-15,237.5
1999-12-16,243.75
1999-12-17,243.75
1999-12-20,225.0
1999-12-21,231.25
1999-12-22,228.125
1999-12-23,243.75
1999-12-27,281.25
1999-12-28,284.375
1999-12-29,290.625
1999-12-30,290.625
1999-12-31,287.5
2000-01-03,287.5
2000-01-04,281.25
2000-01-05,287.5
2000-01-06,281.25
2000-01-07,284.375
2000-01-10,287.5
2000-01-11,287.5
2000-01-12,287.5
2000-01-13,282.8125
2000-01-14,287.5
2000-01-18,290.625
2000-01-19,290.625
2000-01-20,287.5
2000-01-21,281.25
2000-01-24,287.5
2000-01-25,290.625
2000-01-26,278.125
2000-01-27,284.375
2000-01-28,231.25
2000-01-31,262.5
2000-02-01,262.5
2000-02-02,259.375
2000-02-03,253.125
2000-02-04,259.375
2000-02-07,290.625
2000-02-08,287.5
2000-02-09,290.625
2000-02-10,281.25
2000-02-11,287.5
2000-02-14,287.5
2000-02-15,368.75
2000-02-16,359.375
2000-02-17,340.625
2000-02-18,321.875
2000-02-22,321.875
2000-02-23,318.75
2000-02-24,321.875
2000-02-25,328.125
2000-02-28,350.0
2000-02-29,375.0
2000-03-01,450.0
2000-03-02,425.0
2000-03-03,456.25
2000-03-06,468.75
2000-03-07,450.0
2000-03-08,431.25
2000-03-09,450.0
2000-03-10,450.0
2000-03-13,468.75
2000-03-14,412.5
2000-03-15,425.0
2000-03-16,406.25
2000-03-17,443.75
2000-03-20,412.5
2000-03-21,387.5
2000-03-22,406.25
2000-03-23,387.5
2000-03-24,387.5
2000-03-27,382.8125
2000-03-28,412.5
2000-03-29,381.25
2000-03-30,387.5
2000-03-31,375.0
2000-04-03,337.5
2000-04-04,371.875
2000-04-05,421.875
2000-04-06,456.25
2000-04-07,487.5
2000-04-10,587.5
2000-04-11,612.5
2000-04-12,487.5
2000-04-13,475.0
2000-04-14,371.875
2000-04-17,443.75
2000-04-18,487.5
2000-04-19,425.0
2000-04-20,412.5
2000-04-24,406.25
2000-04-25,403.125
2000-04-26,400.0
2000-04-27,400.0
2000-04-28,425.0
2000-05-01,406.25
2000-05-02,418.75
2000-05-03,400.0
2000-05-04,400.0
2000-05-05,400.0
2000-05-08,387.5
2000-05-09,387.5
2000-05-10,368.75
2000-05-11,375.0
2000-05-12,375.0
2000-05-15,375.0
2000-05-16,371.875
2000-05-17,396.875
2000-05-18,375.0
2000-05-19,375.0
2000-05-22,368.75
2000-05-23,365.625
2000-05-24,356.25
2000-05-25,362.5
2000-05-26,362.5
2000-05-30,368.75
2000-05-31,387.5
2000-06-01,412.5
2000-06-02,412.5
2000-06-05,425.0
2000-06-06,423.4375
2000-06-07,415.625
2000-06-08,437.5
2000-06-09,432.8125
2000-06-12,412.5
2000-06-13,425.0
2000-06-14,450.0
2000-06-15,443.75
2000-06-16,440.625
2000-06-19,431.25
2000-06-20,440.625
2000-06-21,443.75
2000-06-22,456.25
2000-06-23,459.375
2000-06-26,462.5
2000-06-27,487.5
2000-06-28,468.75
2000-06-29,475.0
2000-06-30,475.0
2000-07-03,425.0
2000-07-05,418.75
2000-07-06,412.5
2000-07-07,362.5
2000-07-10,346.875
2000-07-11,309.375
2000-07-12,346.875
2000-07-13,337.5
2000-07-14,343.75
2000-07-17,340.625
2000-07-18,318.75
2000-07-19,325.0
2000-07-20,331.25
2000-07-21,331.25
2000-07-24,303.125
2000-07-25,325.0
2000-07-26,325.0
2000-07-27,325.0
2000-07-28,325.0
2000-07-31,326.5625
2000-08-01,331.25
2000-08-02,325.0
2000-08-03,325.0
2000-08-04,325.0
2000-08-07,318.75
2000-08-08,301.5625
2000-08-09,309.375
2000-08-10,303.125
2000-08-11,303.125
2000-08-14,309.375
2000-08-15,387.5
2000-08-16,475.0
2000-08-17,443.75
2000-08-18,446.875
2000-08-21,450.0
2000-08-22,468.75
2000-08-23,453.125
2000-08-24,500.0
2000-08-25,525.0
2000-08-28,537.5
2000-08-29,543.75
2000-08-30,543.75
2000-08-31,543.75
2000-09-01,543.75
2000-09-05,518.75
2000-09-06,431.25
2000-09-07,468.75
2000-09-08,456.25
2000-09-11,414.0625
2000-09-12,400.0
2000-09-13,425.0
2000-09-14,421.875
2000-09-15,456.25
2000-09-18,384.375
2000-09-19,398.4375
2000-09-20,425.0
2000-09-21,337.5
2000-09-22,368.75
2000-09-25,362.5
2000-09-26,353.125
2000-09-27,409.375
2000-09-28,375.0
2000-09-29,393.75
2000-10-02,390.625
2000-10-03,346.875
2000-10-04,384.375
2000-10-05,375.0
2000-10-06,343.75
2000-10-09,318.75
2000-10-10,331.25
2000-10-11,318.75
2000-10-12,315.625
2000-10-13,346.875
2000-10-16,318.75
2000-10-17,321.875
2000-10-18,318.75
2000-10-19,299.21875
2000-10-20,303.125
2000-10-23,303.125
2000-10-24,318.75
2000-10-25,331.25
2000-10-26,396.875
2000-10-27,364.0625
2000-10-30,362.5
2000-10-31,325.0
2000-11-01,325.0
2000-11-02,337.5
2000-11-03,349.21875
2000-11-06,321.875
2000-11-07,343.75
2000-11-08,337.5
2000-11-09,318.75
2000-11-10,331.25
2000-11-13,318.75
2000-11-14,321.875
2000-11-15,331.25
2000-11-16,318.75
2000-11-17,315.625
2000-11-20,331.25
2000-11-21,331.25
2000-11-22,325.0
2000-11-24,343.75
2000-11-27,318.75
2000-11-28,331.25
2000-11-29,325.0
2000-11-30,325.0
2000-12-01,325.0
2000-12-04,321.875
2000-12-05,321.875
2000-12-06,334.375
2000-12-07,343.75
2000-12-08,343.75
2000-12-11,350.0
2000-12-12,350.0
2000-12-13,343.75
2000-12-14,343.75
2000-12-15,337.5
2000-12-18,340.625
2000-12-19,343.75
2000-12-20,337.5
2000-12-21,340.625
2000-12-22,343.75
2000-12-26,346.875
2000-12-27,353.125
2000-12-28,365.625
2000-12-29,371.875
2001-01-02,368.75
2001-01-03,350.0
2001-01-04,368.75
2001-01-05,356.25
2001-01-08,346.875
2001-01-09,356.25
2001-01-10,365.625
2001-01-11,362.5
2001-01-12,375.0
2001-01-16,378.125
2001-01-17,375.0
2001-01-18,400.0
2001-01-19,400.0
2001-01-22,412.5
2001-01-23,393.75
2001-01-24,418.75
2001-01-25,434.375
2001-01-26,421.875
2001-01-29,406.25
2001-01-30,393.75
2001-01-31,396.875
2001-02-01,396.875
2001-02-02,396.875
2001-02-05,387.5
2001-02-06,350.0
2001-02-07,353.125
2001-02-08,368.75
2001-02-09,351.5625
2001-02-12,368.75
2001-02-13,351.5625
2001-02-14,368.75
2001-02-15,368.75
2001-02-16,350.0
2001-02-20,350.0
2001-02-21,346.875
2001-02-22,346.875
2001-02-23,337.5
2001-02-26,346.875
2001-02-27,343.75
2001-02-28,337.5
2001-03-01,325.0
2001-03-02,300.0
2001-03-05,293.75
2001-03-06,287.5
2001-03-07,234.375
2001-03-08,250.0
2001-03-09,237.5
2001-03-12,250.0
2001-03-13,243.75
2001-03-14,250.0
2001-03-15,250.0
2001-03-16,237.5
2001-03-19,250.0
2001-03-20,250.0
2001-03-21,250.0
2001-03-22,243.75
2001-03-23,240.625
2001-03-26,246.875
2001-03-27,242.1875
2001-03-28,250.0
2001-03-29,245.3125
2001-03-30,250.0
2001-04-02,250.0
2001-04-03,231.25
2001-04-04,231.25
2001-04-05,237.5
2001-04-06,218.75
2001-04-09,213.5
2001-04-10,225.0
2001-04-11,223.5
2001-04-12,225.0
2001-04-16,210.0
2001-04-17,210.0
2001-04-18,212.5
2001-04-19,225.0
2001-04-20,225.0
2001-04-23,215.5
2001-04-24,217.5
2001-04-25,216.5
2001-04-26,200.0
2001-04-27,192.5
2001-04-30,200.0
2001-05-01,192.5
2001-05-02,205.0
2001-05-03,200.0
2001-05-04,212.5
2001-05-07,187.5
2001-05-08,200.0
2001-05-09,192.5
2001-05-10,190.0
2001-05-11,190.0
2001-05-14,190.0
2001-05-15,197.5
2001-05-16,197.5
2001-05-17,200.0
2001-05-18,200.0
2001-05-21,195.0
2001-05-22,192.5
2001-05-23,197.5
2001-05-24,202.5
2001-05-25,200.0
2001-05-29,195.0
2001-05-30,192.5
2001-05-31,191.5
2001-06-01,190.5
2001-06-04,187.5
2001-06-05,195.0
2001-06-06,202.5
2001-06-07,214.5
2001-06-08,212.5
2001-06-11,200.0
2001-06-12,205.0
2001-06-13,205.0
2001-06-14,201.0
2001-06-15,201.0
2001-06-18,207.0
2001-06-19,225.0
2001-06-20,215.0
2001-06-21,215.0
2001-06-22,230.0
2001-06-25,235.5
2001-06-26,207.5
2001-06-27,235.0
2001-06-28,235.0
2001-06-29,222.5
2001-07-02,215.0
2001-07-03,215.0
2001-07-05,215.0
2001-07-06,214.5
2001-07-09,207.5
2001-07-10,207.5
2001-07-11,205.5
2001-07-12,200.0
2001-07-13,200.0
2001-07-16,200.0
2001-07-17,200.0
2001-07-18,200.0
2001-07-19,200.0
2001-07-20,189.0
2001-07-23,177.0
2001-07-24,170.5
2001-07-25,189.5
2001-07-26,186.0
2001-07-27,200.0
2001-07-30,202.5
2001-07-31,202.5
2001-08-01,201.5
2001-08-02,205.5
2001-08-03,212.5
2001-08-06,222.0
2001-08-07,222.0
2001-08-08,216.5
2001-08-09,205.0
2001-08-10,237.5
2001-08-13,210.0
2001-08-14,207.5
2001-08-15,207.5
2001-08-16,207.5
2001-08-17,212.5
2001-08-20,212.5
2001-08-21,212.5
2001-08-22,207.5
2001-08-23,200.5
2001-08-24,212.5
2001-08-27,225.0
2001-08-28,206.0
2001-08-29,195.0
2001-08-30,210.0
2001-08-31,211.0
2001-09-04,205.0
2001-09-05,204.5
2001-09-06,204.5
2001-09-07,194.0
2001-09-10,200.0
2001-09-17,208.5
2001-09-18,187.5
2001-09-19,180.0
2001-09-20,200.0
2001-09-21,165.5
2001-09-24,175.0
2001-09-25,192.5
2001-09-26,190.0
2001-09-27,190.0
2001-09-28,175.0
2001-10-01,190.0
2001-10-02,190.0
2001-10-03,190.0
2001-10-04,190.0
2001-10-05,190.0
2001-10-08,185.0
2001-10-09,185.0
2001-10-10,202.0
2001-10-11,201.5
2001-10-12,201.5
2001-10-15,200.0
2001-10-16,187.5
2001-10-17,187.5
2001-10-18,175.5
2001-10-19,180.0
2001-10-22,180.0
2001-10-23,176.0
2001-10-24,175.0
2001-10-25,175.0
2001-10-26,181.5
2001-10-29,181.5
2001-10-30,185.0
2001-10-31,180.0
2001-11-01,180.0
2001-11-02,175.0
2001-11-05,175.0
2001-11-06,169.5
2001-11-07,174.5
2001-11-08,170.0
2001-11-09,174.5
2001-11-12,175.0
2001-11-13,162.5
2001-11-14,182.5
2001-11-15,175.0
2001-11-16,175.0
2001-11-19,175.0
2001-11-20,160.0
2001-11-21,160.0
2001-11-23,160.0
2001-11-26,151.0
2001-11-27,160.0
2001-11-28,160.0
2001-11-29,160.0
2001-11-30,160.0
2001-12-03,150.0
2001-12-04,150.0
2001-12-05,167.0
2001-12-06,159.5
2001-12-07,155.0
2001-12-10,160.0
2001-12-11,158.0
2001-12-12,150.5
2001-12-13,157.5
2001-12-14,150.5
2001-12-17,147.5
2001-12-18,147.5
2001-12-19,160.0
2001-12-20,160.0
2001-12-21,150.5
2001-12-24,150.5
2001-12-26,150.5
2001-12-27,153.0
2001-12-28,160.0
2001-12-31,155.0
2002-01-02,165.0
2002-01-03,167.5
2002-01-04,167.5
2002-01-07,167.5
2002-01-08,167.5
2002-01-09,165.0
2002-01-10,157.5
2002-01-11,143.0
2002-01-14,155.0
2002-01-15,155.0
2002-01-16,155.0
2002-01-17,155.0
2002-01-18,155.0
2002-01-22,155.5
2002-01-23,156.0
2002-01-24,162.0
2002-01-25,157.5
2002-01-28,161.0
2002-01-29,151.0
2002-01-30,158.5
2002-01-31,145.0
2002-02-01,145.0
2002-02-04,147.5
2002-02-05,162.5
2002-02-06,157.5
2002-02-07,157.5
2002-02-08,165.0
2002-02-11,154.0
2002-02-12,157.5
2002-02-13,165.0
2002-02-14,165.0
2002-02-15,165.0
2002-02-19,169.5
2002-02-20,168.5
2002-02-21,168.5
2002-02-22,162.0
2002-02-25,157.5
2002-02-26,149.0
2002-02-27,147.5
2002-02-28,147.5
2002-03-01,147.5
2002-03-04,172.5
2002-03-05,182.5
2002-03-06,180.0
2002-03-07,180.0
2002-03-08,180.0
2002-03-11,167.5
2002-03-12,167.5
2002-03-13,167.5
2002-03-14,160.0
2002-03-15,172.0
2002-03-18,168.5
2002-03-19,168.5
2002-03-20,168.5
2002-03-21,168.5
2002-03-22,167.5
2002-03-25,167.0
2002-03-26,162.5
2002-03-27,167.0
2002-03-28,166.0
2002-04-01,163.0
2002-04-02,172.0
2002-04-03,185.5
2002-04-04,199.0
2002-04-05,210.0
2002-04-08,215.5
2002-04-09,217.5
2002-04-10,215.5
2002-04-11,217.5
2002-04-12,220.0
2002-04-15,218.0
2002-04-16,224.5
2002-04-17,224.5
2002-04-18,225.0
2002-04-19,218.0
2002-04-22,225.0
2002-04-23,225.5
2002-04-24,235.0
2002-04-25,230.0
2002-04-26,230.0
2002-04-29,230.0
2002-04-30,230.0
2002-05-01,226.0
2002-05-02,225.0
2002-05-03,225.0
2002-05-06,223.0
2002-05-07,225.0
2002-05-08,225.0
2002-05-09,229.0
2002-05-10,220.0
2002-05-13,228.5
2002-05-14,224.5
2002-05-15,228.5
2002-05-16,239.5
2002-05-17,237.5
2002-05-20,239.0
2002-05-21,241.0
2002-05-22,240.0
2002-05-23,240.0
2002-05-24,240.0
2002-05-28,240.0
2002-05-29,240.0
2002-05-30,240.0
2002-05-31,228.5
2002-06-03,242.5
2002-06-04,242.5
2002-06-05,242.5
2002-06-06,242.5
2002-06-07,225.0
2002-06-10,225.0
2002-06-11,225.0
2002-06-12,232.5
2002-06-13,232.0
2002-06-14,214.0
2002-06-17,217.5
2002-06-18,213.0
2002-06-19,215.0
2002-06-20,215.0
2002-06-21,215.0
2002-06-24,215.0
2002-06-25,215.0
2002-06-26,200.0
2002-06-27,217.5
2002-06-28,195.5
2002-07-01,198.0
2002-07-02,198.0
2002-07-03,221.5
2002-07-05,220.0
2002-07-08,216.5
2002-07-09,210.5
2002-07-10,206.5
2002-07-11,206.5
2002-07-12,197.5
2002-07-15,200.0
2002-07-16,197.5
2002-07-17,197.5
2002-07-18,198.5
2002-07-19,187.5
2002-07-22,187.5
2002-07-23,183.5
2002-07-24,190.0
2002-07-25,190.0
2002-07-26,190.0
2002-07-29,200.0
2002-07-30,195.0
2002-07-31,197.0
2002-08-01,197.0
2002-08-02,197.0
2002-08-05,197.0
2002-08-06,197.0
2002-08-07,197.0
2002-08-08,197.0
2002-08-09,197.0
2002-08-12,193.5
2002-08-13,185.0
2002-08-14,185.0
2002-08-15,198.0
2002-08-16,181.5
2002-08-19,181.5
2002-08-20,195.0
2002-08-21,195.0
2002-08-22,181.5
2002-08-23,181.5
2002-08-26,181.5
2002-08-27,175.0
2002-08-28,175.0
2002-08-29,175.0
2002-08-30,175.0
2002-09-03,155.0
2002-09-04,157.5
2002-09-05,145.0
2002-09-06,155.0
2002-09-09,148.5
2002-09-10,132.5
2002-09-11,141.5
2002-09-12,142.5
2002-09-13,133.5
2002-09-16,133.5
2002-09-17,121.5
2002-09-18,137.5
2002-09-19,152.0
2002-09-20,172.0
2002-09-23,152.5
2002-09-24,161.0
2002-09-25,161.0
2002-09-26,175.0
2002-09-27,170.0
2002-09-30,170.0
2002-10-01,171.5
2002-10-02,174.0
2002-10-03,176.0
2002-10-04,167.5
2002-10-07,167.5
2002-10-08,160.5
2002-10-09,154.0
2002-10-10,155.0
2002-10-11,153.0
2002-10-14,152.5
2002-10-15,150.0
2002-10-16,150.0
2002-10-17,152.5
2002-10-18,152.5
2002-10-21,152.5
2002-10-22,152.5
2002-10-23,152.5
2002-10-24,155.0
2002-10-25,154.5
2002-10-28,152.0
2002-10-29,153.0
2002-10-30,151.5
2002-10-31,152.5
2002-11-01,152.5
2002-11-04,152.5
2002-11-05,152.5
2002-11-06,145.5
2002-11-07,145.5
2002-11-08,130.5
2002-11-11,145.5
2002-11-12,145.0
2002-11-13,160.0
2002-11-14,170.0
2002-11-15,180.0
2002-11-18,192.5
2002-11-19,192.5
2002-11-20,192.5
2002-11-21,174.0
2002-11-22,179.0
2002-11-25,180.0
2002-11-26,186.0
2002-11-27,191.5
2002-11-29,189.0
2002-12-02,178.0
2002-12-03,184.0
2002-12-04,185.0
2002-12-05,190.0
2002-12-06,198.5
2002-12-09,195.0
2002-12-10,196.0
2002-12-11,206.5
2002-12-12,228.0
2002-12-13,212.5
2002-12-16,210.5
2002-12-17,214.5
2002-12-18,210.0
2002-12-19,190.0
2002-12-20,181.0
2002-12-23,181.0
2002-12-24,181.0
2002-12-26,191.0
2002-12-27,181.0
2002-12-30,178.5
2002-12-31,176.5
2003-01-02,176.5
2003-01-03,177.0
2003-01-06,177.0
2003-01-07,176.5
2003-01-08,197.5
2003-01-09,204.5
2003-01-10,205.0
2003-01-13,200.0
2003-01-14,205.0
2003-01-15,205.0
2003-01-16,205.0
2003-01-17,205.0
2003-01-21,205.0
2003-01-22,196.5
2003-01-23,188.5
2003-01-24,188.5
2003-01-27,184.5
2003-01-28,184.5
2003-01-29,200.0
2003-01-30,202.5
2003-01-31,202.5
2003-02-03,202.5
2003-02-04,191.0
2003-02-05,191.0
2003-02-06,191.0
2003-02-07,191.0
2003-02-10,192.0
2003-02-11,192.0
2003-02-12,193.0
2003-02-13,192.0
2003-02-14,167.5
2003-02-18,171.0
2003-02-19,167.5
2003-02-20,167.5
2003-02-21,173.5
2003-02-24,173.0
2003-02-25,173.0
2003-02-26,155.5
2003-02-27,160.0
2003-02-28,163.5
2003-03-03,160.5
2003-03-04,160.5
2003-03-05,163.0
2003-03-06,163.0
2003-03-07,163.0
2003-03-10,161.0
2003-03-11,161.0
2003-03-12,164.5
2003-03-13,168.5
2003-03-14,171.0
2003-03-17,171.0
2003-03-18,171.0
2003-03-19,175.0
2003-03-20,175.0
2003-03-21,175.0
2003-03-24,175.0
2003-03-25,175.0
2003-03-26,175.0
2003-03-27,172.5
2003-03-28,158.5
2003-03-31,158.5
2003-04-01,155.5
2003-04-02,158.5
2003-04-03,156.0
2003-04-04,150.5
2003-04-07,150.5
2003-04-08,151.0
2003-04-09,151.0
2003-04-10,153.0
2003-04-11,154.0
2003-04-14,154.5
2003-04-15,157.0
2003-04-16,159.0
2003-04-17,174.5
2003-04-21,174.5
2003-04-22,192.5
2003-04-23,170.0
2003-04-24,157.0
2003-04-25,163.0
2003-04-28,165.5
2003-04-29,165.5
2003-04-30,160.0
2003-05-01,160.0
2003-05-02,173.5
2003-05-05,150.5
2003-05-06,173.5
2003-05-07,160.0
2003-05-08,175.0
2003-05-09,176.0
2003-05-12,172.5
2003-05-13,184.5
2003-05-14,187.5
2003-05-15,187.5
2003-05-16,187.5
2003-05-19,180.0
2003-05-20,182.5
2003-05-21,182.5
2003-05-22,187.5
2003-05-23,183.5
2003-05-27,183.5
2003-05-28,187.5
2003-05-29,197.0
2003-05-30,183.5
2003-06-02,200.0
2003-06-03,200.0
2003-06-04,199.0
2003-06-05,199.0
2003-06-06,199.0
2003-06-09,185.0
2003-06-10,185.5
2003-06-11,198.0
2003-06-12,195.0
2003-06-13,198.5
2003-06-16,198.5
2003-06-17,200.0
2003-06-18,200.0
2003-06-19,197.5
2003-06-20,197.5
2003-06-23,197.5
2003-06-24,197.5
2003-06-25,190.0
2003-06-26,190.0
2003-06-27,197.5
2003-06-30,197.5
2003-07-01,185.0
2003-07-02,185.0
2003-07-03,192.0
2003-07-07,192.0
2003-07-08,192.0
2003-07-09,189.5
2003-07-10,189.5
2003-07-11,183.0
2003-07-14,184.5
2003-07-15,179.5
2003-07-16,188.0
2003-07-17,188.0
2003-07-18,188.0
2003-07-21,177.5
2003-07-22,177.5
2003-07-23,179.5
2003-07-24,187.5
2003-07-25,192.0
2003-07-28,187.0
2003-07-29,190.5
2003-07-30,195.0
2003-07-31,188.5
2003-08-01,190.0
2003-08-04,205.0
2003-08-05,205.0
2003-08-06,193.0
2003-08-07,197.5
2003-08-08,200.5
2003-08-11,194.0
2003-08-12,184.5
2003-08-13,191.5
2003-08-14,198.0
2003-08-15,195.0
2003-08-18,200.0
2003-08-19,199.5
2003-08-20,188.0
2003-08-21,187.5
2003-08-22,192.5
2003-08-25,200.0
2003-08-26,200.0
2003-08-27,200.0
2003-08-28,200.0
2003-08-29,199.5
2003-09-02,198.5
2003-09-03,199.5
2003-09-04,189.5
2003-09-05,192.5
2003-09-08,197.0
2003-09-09,187.5
2003-09-10,187.5
2003-09-11,188.0
2003-09-12,192.5
2003-09-15,202.0
2003-09-16,200.0
2003-09-17,192.5
2003-09-18,192.5
2003-09-19,199.0
2003-09-22,199.0
2003-09-23,196.0
2003-09-24,196.0
2003-09-25,197.5
2003-09-26,191.0
2003-09-29,198.0
2003-09-30,195.0
2003-10-01,186.5
2003-10-02,192.5
2003-10-03,195.0
2003-10-06,195.0
2003-10-07,192.0
2003-10-08,195.0
2003-10-09,195.0
2003-10-10,200.0
2003-10-13,200.0
2003-10-14,195.0
2003-10-15,202.5
2003-10-16,210.0
2003-10-17,212.5
2003-10-20,217.5
2003-10-21,222.5
2003-10-22,223.0
2003-10-23,222.0
2003-10-24,219.0
2003-10-27,227.5
2003-10-28,230.0
2003-10-29,231.0
2003-10-30,230.0
2003-10-31,231.0
2003-11-03,239.0
2003-11-04,239.0
2003-11-05,236.5
2003-11-06,239.5
2003-11-07,255.0
2003-11-10,295.0
2003-11-11,317.5
2003-11-12,317.0
2003-11-13,275.0
2003-11-14,290.0
2003-11-17,275.0
2003-11-18,277.5
2003-11-19,299.5
2003-11-20,325.5
2003-11-21,367.5
2003-11-24,348.5
2003-11-25,328.0
2003-11-26,366.0
2003-11-28,364.5
2003-12-01,395.0
2003-12-02,398.5
2003-12-03,359.5
2003-12-04,361.5
2003-12-05,355.5
2003-12-08,363.5
2003-12-09,344.0
2003-12-10,324.0
2003-12-11,346.0
2003-12-12,333.5
2003-12-15,334.0
2003-12-16,330.0
2003-12-17,315.0
2003-12-18,317.5
2003-12-19,320.0
2003-12-22,316.5
2003-12-23,333.5
2003-12-24,341.5
2003-12-26,310.5
2003-12-29,335.5
2003-12-30,325.0
2003-12-31,340.0
2004-01-02,325.0
2004-01-05,320.5
2004-01-06,325.0
2004-01-07,317.0
2004-01-08,349.5
2004-01-09,360.0
2004-01-12,357.0
2004-01-13,332.0
2004-01-14,332.5
2004-01-15,326.5
2004-01-16,346.0
2004-01-20,350.0
2004-01-21,346.0
2004-01-22,347.5
2004-01-23,352.5
2004-01-26,352.5
2004-01-27,344.5
2004-01-28,344.5
2004-01-29,335.0
2004-01-30,346.0
2004-02-02,350.0
2004-02-03,343.0
2004-02-04,354.5
2004-02-05,357.5
2004-02-06,380.0
2004-02-09,389.0
2004-02-10,387.5
2004-02-11,392.5
2004-02-12,390.0
2004-02-13,409.5
2004-02-17,412.0
2004-02-18,417.0
2004-02-19,402.0
2004-02-20,392.5
2004-02-23,392.0
2004-02-24,395.0
2004-02-25,405.0
2004-02-26,390.0
2004-02-27,387.5
2004-03-01,392.5
2004-03-02,384.5
2004-03-03,415.0
2004-03-04,410.0
2004-03-05,459.0
2004-03-08,434.0
2004-03-09,462.5
2004-03-10,485.0
2004-03-11,489.5
2004-03-12,469.5
2004-03-15,422.5
2004-03-16,413.0
2004-03-17,424.5
2004-03-18,458.5
2004-03-19,435.0
2004-03-22,428.0
2004-03-23,427.0
2004-03-24,395.0
2004-03-25,409.5
2004-03-26,405.5
2004-03-29,427.0
2004-03-30,427.5
2004-03-31,422.0
2004-04-01,442.5
2004-04-02,438.5
2004-04-05,440.0
2004-04-06,437.0
2004-04-07,453.0
2004-04-08,453.5
2004-04-12,440.5
2004-04-13,442.5
2004-04-14,450.0
2004-04-15,453.5
2004-04-16,460.0
2004-04-19,462.0
2004-04-20,457.5
2004-04-21,392.5
2004-04-22,414.0
2004-04-23,407.5
2004-04-26,412.0
2004-04-27,405.0
2004-04-28,396.5
2004-04-29,386.0
2004-04-30,380.0
2004-05-03,385.0
2004-05-04,378.5
2004-05-05,378.5
2004-05-06,367.0
2004-05-07,369.0
2004-05-10,350.5
2004-05-11,372.5
2004-05-12,370.0
2004-05-13,399.5
2004-05-14,401.0
2004-05-17,406.5
2004-05-18,437.5
2004-05-19,430.0
2004-05-20,457.5
2004-05-21,445.5
2004-05-24,437.0
2004-05-25,432.5
2004-05-26,441.5
2004-05-27,436.5
2004-05-28,424.0
2004-06-01,417.0
2004-06-02,425.0
2004-06-03,425.5
2004-06-04,436.0
2004-06-07,436.0
2004-06-08,435.0
2004-06-09,429.0
2004-06-10,447.5
2004-06-14,449.0
2004-06-15,455.0
2004-06-16,462.5
2004-06-17,508.0
2004-06-18,505.5
2004-06-21,511.0
2004-06-22,485.5
2004-06-23,509.5
2004-06-24,522.5
2004-06-25,525.0
2004-06-28,518.0
2004-06-29,522.0
2004-06-30,511.5
2004-07-01,457.5
2004-07-02,464.0
2004-07-06,450.0
2004-07-07,452.5
2004-07-08,467.5
2004-07-09,474.5
2004-07-12,466.5
2004-07-13,467.5
2004-07-14,481.0
2004-07-15,497.5
2004-07-16,507.5
2004-07-19,495.0
2004-07-20,500.0
2004-07-21,505.0
2004-07-22,520.0
2004-07-23,507.5
2004-07-26,496.0
2004-07-27,487.0
2004-07-28,487.5
2004-07-29,482.0
2004-07-30,468.5
2004-08-02,460.0
2004-08-03,440.5
2004-08-04,446.5
2004-08-05,421.5
2004-08-06,413.5
2004-08-09,396.5
2004-08-10,398.0
2004-08-11,400.0
2004-08-12,378.0
2004-08-13,354.5
2004-08-16,356.5
2004-08-17,399.5
2004-08-18,405.0
2004-08-19,434.5
2004-08-20,429.5
2004-08-23,407.0
2004-08-24,397.5
2004-08-25,400.0
2004-08-26,400.0
2004-08-27,405.0
2004-08-30,397.5
2004-08-31,419.0
2004-09-01,421.5
2004-09-02,434.0
2004-09-03,444.5
2004-09-07,449.5
2004-09-08,452.5
2004-09-09,437.5
2004-09-10,425.0
2004-09-13,450.0
2004-09-14,440.0
2004-09-15,432.0
2004-09-16,437.5
2004-09-17,429.0
