,DISH
2015-05-27,69.94999694824219
2015-05-28,70.30000305175781
2015-05-29,70.79000091552734
2015-06-01,72.06999969482422
2015-06-02,71.69999694824219
2015-06-03,70.80999755859375
2015-06-04,74.25
2015-06-05,75.51000213623047
2015-06-08,73.63999938964844
2015-06-09,73.0199966430664
2015-06-10,72.55000305175781
2015-06-11,72.79000091552734
2015-06-12,72.62000274658203
2015-06-15,72.25
2015-06-16,72.55999755859375
2015-06-17,71.97000122070312
2015-06-18,71.88999938964844
2015-06-19,70.5199966430664
2015-06-22,70.37999725341797
2015-06-23,70.66000366210938
2015-06-24,69.33999633789062
2015-06-25,69.66000366210938
2015-06-26,69.7300033569336
2015-06-29,68.0199966430664
2015-06-30,67.70999908447266
2015-07-01,68.72000122070312
2015-07-02,68.70999908447266
2015-07-06,68.12000274658203
2015-07-07,68.23999786376953
2015-07-08,67.0999984741211
2015-07-09,67.01000213623047
2015-07-10,68.80999755859375
2015-07-13,69.1500015258789
2015-07-14,69.25
2015-07-15,69.05000305175781
2015-07-16,66.72000122070312
2015-07-17,67.05000305175781
2015-07-20,66.38999938964844
2015-07-21,65.73999786376953
2015-07-22,65.31999969482422
2015-07-23,66.2300033569336
2015-07-24,65.01000213623047
2015-07-27,64.22000122070312
2015-07-28,65.69000244140625
2015-07-29,64.9800033569336
2015-07-30,64.9800033569336
2015-07-31,64.61000061035156
2015-08-03,65.62000274658203
2015-08-04,65.4000015258789
2015-08-05,68.22000122070312
2015-08-06,67.87999725341797
2015-08-07,66.91999816894531
2015-08-10,67.25
2015-08-11,66.05999755859375
2015-08-12,66.0
2015-08-13,65.97000122070312
2015-08-14,66.30999755859375
2015-08-17,67.19000244140625
2015-08-18,66.68000030517578
2015-08-19,66.08999633789062
2015-08-20,63.27000045776367
2015-08-21,60.95000076293945
2015-08-24,58.22999954223633
2015-08-25,57.83000183105469
2015-08-26,58.56999969482422
2015-08-27,59.11000061035156
2015-08-28,59.619998931884766
2015-08-31,59.27000045776367
2015-09-01,59.2400016784668
2015-09-02,59.20000076293945
2015-09-03,59.779998779296875
2015-09-04,58.93000030517578
2015-09-08,60.54999923706055
2015-09-09,58.83000183105469
2015-09-10,58.150001525878906
2015-09-11,58.11000061035156
2015-09-14,57.83000183105469
2015-09-15,58.7599983215332
2015-09-16,58.7599983215332
2015-09-17,61.47999954223633
2015-09-18,60.939998626708984
2015-09-21,62.41999816894531
2015-09-22,61.93000030517578
2015-09-23,60.7599983215332
2015-09-24,59.939998626708984
2015-09-25,59.16999816894531
2015-09-28,56.5
2015-09-29,56.36000061035156
2015-09-30,58.34000015258789
2015-10-01,58.79999923706055
2015-10-02,58.959999084472656
2015-10-05,59.380001068115234
2015-10-06,59.54999923706055
2015-10-07,61.040000915527344
2015-10-08,62.970001220703125
2015-10-09,62.560001373291016
2015-10-12,62.400001525878906
2015-10-13,61.9900016784668
2015-10-14,60.970001220703125
2015-10-15,61.849998474121094
2015-10-16,62.0099983215332
2015-10-19,61.29999923706055
2015-10-20,62.18000030517578
2015-10-21,61.0099983215332
2015-10-22,61.369998931884766
2015-10-23,62.43000030517578
2015-10-26,62.290000915527344
2015-10-27,61.86000061035156
2015-10-28,63.63999938964844
2015-10-29,63.439998626708984
2015-10-30,62.970001220703125
2015-11-02,63.84000015258789
2015-11-03,65.06999969482422
2015-11-04,63.540000915527344
2015-11-05,63.349998474121094
2015-11-06,63.7400016784668
2015-11-09,63.09000015258789
2015-11-10,62.38999938964844
2015-11-11,62.439998626708984
2015-11-12,62.9900016784668
2015-11-13,62.619998931884766
2015-11-16,62.45000076293945
2015-11-17,62.16999816894531
2015-11-18,64.36000061035156
2015-11-19,63.7400016784668
2015-11-20,63.81999969482422
2015-11-23,63.20000076293945
2015-11-24,62.959999084472656
2015-11-25,62.900001525878906
2015-11-27,63.06999969482422
2015-11-30,62.709999084472656
2015-12-01,63.65999984741211
2015-12-02,62.25
2015-12-03,60.68000030517578
2015-12-04,61.52000045776367
2015-12-07,61.38999938964844
2015-12-08,60.439998626708984
2015-12-09,59.849998474121094
2015-12-10,60.130001068115234
2015-12-11,59.0
2015-12-14,57.59000015258789
2015-12-15,58.09000015258789
2015-12-16,59.16999816894531
2015-12-17,58.13999938964844
2015-12-18,57.15999984741211
2015-12-21,57.58000183105469
2015-12-22,57.70000076293945
2015-12-23,58.099998474121094
2015-12-24,58.310001373291016
2015-12-28,57.900001525878906
2015-12-29,58.04999923706055
2015-12-30,57.47999954223633
2015-12-31,57.18000030517578
2016-01-04,57.290000915527344
2016-01-05,57.349998474121094
2016-01-06,56.060001373291016
2016-01-07,54.86000061035156
2016-01-08,53.810001373291016
2016-01-11,53.2400016784668
2016-01-12,53.939998626708984
2016-01-13,52.06999969482422
2016-01-14,51.72999954223633
2016-01-15,49.939998626708984
2016-01-19,48.900001525878906
2016-01-20,48.36000061035156
2016-01-21,47.66999816894531
2016-01-22,49.099998474121094
2016-01-25,47.060001373291016
2016-01-26,48.36000061035156
2016-01-27,47.09000015258789
2016-01-28,47.0
2016-01-29,48.27000045776367
2016-02-01,47.880001068115234
2016-02-02,46.7599983215332
2016-02-03,47.68000030517578
2016-02-04,47.790000915527344
2016-02-05,45.560001373291016
2016-02-08,42.27000045776367
2016-02-09,40.68000030517578
2016-02-10,39.709999084472656
2016-02-11,41.54999923706055
2016-02-12,43.310001373291016
2016-02-16,44.150001525878906
2016-02-17,46.06999969482422
2016-02-18,43.16999816894531
2016-02-19,44.209999084472656
2016-02-22,46.459999084472656
2016-02-23,46.060001373291016
2016-02-24,46.41999816894531
2016-02-25,46.5099983215332
2016-02-26,46.70000076293945
2016-02-29,47.130001068115234
2016-03-01,48.7400016784668
2016-03-02,48.84000015258789
2016-03-03,49.290000915527344
2016-03-04,49.93000030517578
2016-03-07,49.849998474121094
2016-03-08,48.900001525878906
2016-03-09,48.95000076293945
2016-03-10,48.709999084472656
2016-03-11,49.540000915527344
2016-03-14,49.040000915527344
2016-03-15,48.58000183105469
2016-03-16,48.970001220703125
2016-03-17,49.27000045776367
2016-03-18,49.130001068115234
2016-03-21,48.290000915527344
2016-03-22,48.11000061035156
2016-03-23,47.81999969482422
2016-03-24,47.90999984741211
2016-03-28,47.529998779296875
2016-03-29,47.43000030517578
2016-03-30,47.369998931884766
2016-03-31,46.2599983215332
2016-04-01,46.290000915527344
2016-04-04,45.90999984741211
2016-04-05,44.70000076293945
2016-04-06,44.790000915527344
2016-04-07,43.61000061035156
2016-04-08,43.45000076293945
2016-04-11,43.400001525878906
2016-04-12,43.7400016784668
2016-04-13,44.68000030517578
2016-04-14,44.41999816894531
2016-04-15,44.630001068115234
2016-04-18,46.5
2016-04-19,47.31999969482422
2016-04-20,47.41999816894531
2016-04-21,48.099998474121094
2016-04-22,49.7599983215332
2016-04-25,51.2599983215332
2016-04-26,50.61000061035156
2016-04-27,49.97999954223633
2016-04-28,50.79999923706055
2016-04-29,49.290000915527344
2016-05-02,48.91999816894531
2016-05-03,47.38999938964844
2016-05-04,46.040000915527344
2016-05-05,44.09000015258789
2016-05-06,46.70000076293945
2016-05-09,47.66999816894531
2016-05-10,47.540000915527344
2016-05-11,47.459999084472656
2016-05-12,45.43000030517578
2016-05-13,45.86000061035156
2016-05-16,45.279998779296875
2016-05-17,45.63999938964844
2016-05-18,44.900001525878906
2016-05-19,44.38999938964844
2016-05-20,46.4900016784668
2016-05-23,46.150001525878906
2016-05-24,46.709999084472656
2016-05-25,47.810001373291016
2016-05-26,47.91999816894531
2016-05-27,48.95000076293945
2016-05-31,49.900001525878906
2016-06-01,50.72999954223633
2016-06-02,53.68000030517578
2016-06-03,54.29999923706055
2016-06-06,54.81999969482422
2016-06-07,56.060001373291016
2016-06-08,55.79999923706055
2016-06-09,55.36000061035156
2016-06-10,53.470001220703125
2016-06-13,52.380001068115234
2016-06-14,52.439998626708984
2016-06-15,52.63999938964844
2016-06-16,53.0099983215332
2016-06-17,53.0
2016-06-20,53.36000061035156
2016-06-21,53.09000015258789
2016-06-22,52.650001525878906
2016-06-23,53.5
2016-06-24,50.59000015258789
2016-06-27,49.599998474121094
2016-06-28,50.33000183105469
2016-06-29,51.93000030517578
2016-06-30,52.400001525878906
2016-07-01,52.56999969482422
2016-07-05,50.810001373291016
2016-07-06,51.33000183105469
2016-07-07,51.2599983215332
2016-07-08,51.849998474121094
2016-07-11,52.2599983215332
2016-07-12,52.849998474121094
2016-07-13,52.529998779296875
2016-07-14,52.90999984741211
2016-07-15,52.18000030517578
2016-07-18,52.31999969482422
2016-07-19,52.09000015258789
2016-07-20,51.970001220703125
2016-07-21,53.709999084472656
2016-07-22,53.47999954223633
2016-07-25,52.25
2016-07-26,52.20000076293945
2016-07-27,52.040000915527344
2016-07-28,53.470001220703125
2016-07-29,53.41999816894531
2016-08-01,53.47999954223633
2016-08-02,49.189998626708984
2016-08-03,51.31999969482422
2016-08-04,51.790000915527344
2016-08-05,51.41999816894531
2016-08-08,51.290000915527344
2016-08-09,52.2400016784668
2016-08-10,50.869998931884766
2016-08-11,51.0099983215332
2016-08-12,51.02000045776367
2016-08-15,52.25
2016-08-16,52.15999984741211
2016-08-17,51.18000030517578
2016-08-18,51.529998779296875
2016-08-19,50.400001525878906
2016-08-22,49.88999938964844
2016-08-23,49.97999954223633
2016-08-24,49.59000015258789
2016-08-25,49.29999923706055
2016-08-26,48.84000015258789
2016-08-29,49.86000061035156
2016-08-30,49.83000183105469
2016-08-31,50.22999954223633
2016-09-01,50.65999984741211
2016-09-02,51.779998779296875
2016-09-06,50.45000076293945
2016-09-07,50.790000915527344
2016-09-08,51.599998474121094
2016-09-09,49.689998626708984
2016-09-12,50.9900016784668
2016-09-13,49.7400016784668
2016-09-14,50.290000915527344
2016-09-15,52.04999923706055
2016-09-16,52.06999969482422
2016-09-19,52.290000915527344
2016-09-20,52.33000183105469
2016-09-21,53.25
2016-09-22,53.86000061035156
2016-09-23,53.90999984741211
2016-09-26,53.970001220703125
2016-09-27,54.349998474121094
2016-09-28,54.93000030517578
2016-09-29,55.040000915527344
2016-09-30,54.779998779296875
2016-10-03,55.650001525878906
2016-10-04,55.900001525878906
2016-10-05,56.09000015258789
2016-10-06,55.59000015258789
2016-10-07,55.45000076293945
2016-10-10,56.0
2016-10-11,55.33000183105469
2016-10-12,55.599998474121094
2016-10-13,56.97999954223633
2016-10-14,56.970001220703125
2016-10-17,56.689998626708984
2016-10-18,56.619998931884766
2016-10-19,57.439998626708984
2016-10-20,59.18000030517578
2016-10-21,57.400001525878906
2016-10-24,58.560001373291016
2016-10-25,58.7599983215332
2016-10-26,58.22999954223633
2016-10-27,58.18000030517578
2016-10-28,57.380001068115234
2016-10-31,58.560001373291016
2016-11-01,57.189998626708984
2016-11-02,55.099998474121094
2016-11-03,54.91999816894531
2016-11-04,54.93000030517578
2016-11-07,56.25
2016-11-08,56.68000030517578
2016-11-09,57.93000030517578
2016-11-10,56.380001068115234
2016-11-11,55.54999923706055
2016-11-14,53.970001220703125
2016-11-15,54.79999923706055
2016-11-16,54.70000076293945
2016-11-17,55.65999984741211
2016-11-18,55.849998474121094
2016-11-21,56.16999816894531
2016-11-22,56.06999969482422
2016-11-23,55.689998626708984
2016-11-25,55.93000030517578
2016-11-28,56.150001525878906
2016-11-29,57.689998626708984
2016-11-30,57.45000076293945
2016-12-01,56.220001220703125
2016-12-02,55.54999923706055
2016-12-05,56.65999984741211
2016-12-06,58.5099983215332
2016-12-07,58.63999938964844
2016-12-08,59.93000030517578
2016-12-09,59.0
2016-12-12,57.779998779296875
2016-12-13,58.529998779296875
2016-12-14,59.70000076293945
2016-12-15,58.459999084472656
2016-12-16,58.400001525878906
2016-12-19,58.06999969482422
2016-12-20,58.349998474121094
2016-12-21,59.58000183105469
2016-12-22,59.06999969482422
2016-12-23,58.88999938964844
2016-12-27,59.54999923706055
2016-12-28,58.95000076293945
2016-12-29,58.400001525878906
2016-12-30,57.93000030517578
2017-01-03,59.689998626708984
2017-01-04,60.38999938964844
2017-01-05,60.7599983215332
2017-01-06,61.36000061035156
2017-01-09,61.63999938964844
2017-01-10,61.7400016784668
2017-01-11,61.88999938964844
2017-01-12,62.279998779296875
2017-01-13,62.27000045776367
2017-01-17,62.15999984741211
2017-01-18,61.349998474121094
2017-01-19,61.68000030517578
2017-01-20,60.13999938964844
2017-01-23,61.459999084472656
2017-01-24,62.43000030517578
2017-01-25,62.22999954223633
2017-01-26,58.02000045776367
2017-01-27,59.279998779296875
2017-01-30,59.34000015258789
2017-01-31,59.16999816894531
2017-02-01,61.13999938964844
2017-02-02,61.290000915527344
2017-02-03,61.849998474121094
2017-02-06,60.97999954223633
2017-02-07,60.41999816894531
2017-02-08,60.86000061035156
2017-02-09,61.06999969482422
2017-02-10,61.150001525878906
2017-02-13,61.95000076293945
2017-02-14,61.95000076293945
2017-02-15,62.88999938964844
2017-02-16,62.720001220703125
2017-02-17,62.88999938964844
2017-02-21,62.81999969482422
2017-02-22,62.400001525878906
2017-02-23,61.90999984741211
2017-02-24,62.540000915527344
2017-02-27,62.529998779296875
2017-02-28,62.0
2017-03-01,61.9900016784668
2017-03-02,60.81999969482422
2017-03-03,61.18000030517578
2017-03-06,61.22999954223633
2017-03-07,64.0
2017-03-08,63.9900016784668
2017-03-09,63.5099983215332
2017-03-10,62.04999923706055
2017-03-13,61.97999954223633
2017-03-14,62.459999084472656
2017-03-15,63.13999938964844
2017-03-16,63.220001220703125
2017-03-17,63.86000061035156
2017-03-20,63.060001373291016
2017-03-21,61.869998931884766
2017-03-22,61.650001525878906
2017-03-23,61.880001068115234
2017-03-24,61.9900016784668
2017-03-27,62.16999816894531
2017-03-28,62.91999816894531
2017-03-29,62.9900016784668
2017-03-30,63.20000076293945
2017-03-31,63.4900016784668
2017-04-03,63.06999969482422
2017-04-04,63.47999954223633
2017-04-05,62.869998931884766
2017-04-06,63.150001525878906
2017-04-07,62.54999923706055
2017-04-10,63.61000061035156
2017-04-11,63.54999923706055
2017-04-12,63.9900016784668
2017-04-13,62.380001068115234
2017-04-17,58.790000915527344
2017-04-18,58.040000915527344
2017-04-19,59.58000183105469
2017-04-20,59.84000015258789
2017-04-21,59.61000061035156
2017-04-24,60.34000015258789
2017-04-25,62.540000915527344
2017-04-26,63.29999923706055
2017-04-27,65.0
2017-04-28,64.44000244140625
2017-05-01,62.93000030517578
2017-05-02,63.16999816894531
2017-05-03,60.380001068115234
2017-05-04,60.060001373291016
2017-05-05,61.599998474121094
2017-05-08,61.279998779296875
2017-05-09,61.2400016784668
2017-05-10,61.66999816894531
2017-05-11,61.630001068115234
2017-05-12,61.369998931884766
2017-05-15,61.5099983215332
2017-05-16,62.27000045776367
2017-05-17,62.77000045776367
2017-05-18,62.54999923706055
2017-05-19,63.529998779296875
2017-05-22,63.79999923706055
2017-05-23,63.86000061035156
2017-05-24,63.33000183105469
2017-05-25,63.900001525878906
2017-05-26,64.12000274658203
2017-05-30,63.630001068115234
2017-05-31,63.77000045776367
2017-06-01,65.20999908447266
2017-06-02,66.08000183105469
2017-06-05,66.19000244140625
2017-06-06,64.58000183105469
2017-06-07,64.88999938964844
2017-06-08,63.970001220703125
2017-06-09,65.0199966430664
2017-06-12,64.98999786376953
2017-06-13,66.04000091552734
2017-06-14,64.87999725341797
2017-06-15,65.27999877929688
2017-06-16,64.5
2017-06-19,64.9800033569336
2017-06-20,63.2400016784668
2017-06-21,63.2400016784668
2017-06-22,63.02000045776367
2017-06-23,63.88999938964844
2017-06-26,63.849998474121094
2017-06-27,63.83000183105469
2017-06-28,64.73999786376953
2017-06-29,62.689998626708984
2017-06-30,62.7599983215332
2017-07-03,62.880001068115234
2017-07-05,62.77000045776367
2017-07-06,63.400001525878906
2017-07-07,63.88999938964844
2017-07-10,64.30000305175781
2017-07-11,64.77999877929688
2017-07-12,65.19000244140625
2017-07-13,64.6500015258789
2017-07-14,66.0
2017-07-17,65.87000274658203
2017-07-18,65.52999877929688
2017-07-19,65.08999633789062
2017-07-20,65.08999633789062
2017-07-21,64.72000122070312
2017-07-24,64.33000183105469
2017-07-25,64.44000244140625
2017-07-26,64.2699966430664
2017-07-27,63.880001068115234
2017-07-28,63.939998626708984
2017-07-31,64.02999877929688
2017-08-01,65.48999786376953
2017-08-02,64.0
2017-08-03,61.11000061035156
2017-08-04,60.619998931884766
2017-08-07,60.040000915527344
2017-08-08,59.709999084472656
2017-08-09,59.7400016784668
2017-08-10,58.189998626708984
2017-08-11,58.459999084472656
2017-08-14,58.720001220703125
2017-08-15,58.150001525878906
2017-08-16,58.459999084472656
2017-08-17,56.939998626708984
2017-08-18,56.84000015258789
2017-08-21,56.650001525878906
2017-08-22,57.45000076293945
2017-08-23,57.279998779296875
2017-08-24,57.310001373291016
2017-08-25,56.63999938964844
2017-08-28,56.65999984741211
2017-08-29,57.77000045776367
2017-08-30,57.20000076293945
2017-08-31,57.290000915527344
2017-09-01,58.470001220703125
2017-09-05,57.150001525878906
2017-09-06,57.599998474121094
2017-09-07,55.47999954223633
2017-09-08,54.599998474121094
2017-09-11,54.560001373291016
2017-09-12,54.59000015258789
2017-09-13,53.939998626708984
2017-09-14,53.06999969482422
2017-09-15,52.95000076293945
2017-09-18,52.849998474121094
2017-09-19,53.380001068115234
2017-09-20,53.560001373291016
2017-09-21,53.25
2017-09-22,53.2599983215332
2017-09-25,54.0
2017-09-26,52.150001525878906
2017-09-27,53.310001373291016
2017-09-28,53.0099983215332
2017-09-29,54.22999954223633
2017-10-02,53.83000183105469
2017-10-03,54.31999969482422
2017-10-04,54.09000015258789
2017-10-05,54.029998779296875
2017-10-06,53.33000183105469
2017-10-09,51.68000030517578
2017-10-10,51.70000076293945
2017-10-11,51.650001525878906
2017-10-12,49.029998779296875
2017-10-13,48.380001068115234
2017-10-16,49.029998779296875
2017-10-17,48.849998474121094
2017-10-18,49.709999084472656
2017-10-19,49.31999969482422
2017-10-20,49.29999923706055
2017-10-23,48.97999954223633
2017-10-24,49.0
2017-10-25,49.0
2017-10-26,47.91999816894531
2017-10-27,46.4900016784668
2017-10-30,48.38999938964844
2017-10-31,48.540000915527344
2017-11-01,48.77000045776367
2017-11-02,48.27000045776367
2017-11-03,48.06999969482422
2017-11-06,50.81999969482422
2017-11-07,50.06999969482422
2017-11-08,48.72999954223633
2017-11-09,50.29999923706055
2017-11-10,50.810001373291016
2017-11-13,50.86000061035156
2017-11-14,50.5099983215332
2017-11-15,50.61000061035156
2017-11-16,50.5
2017-11-17,50.65999984741211
2017-11-20,50.0099983215332
2017-11-21,50.040000915527344
2017-11-22,50.43000030517578
2017-11-24,49.869998931884766
2017-11-27,49.650001525878906
2017-11-28,50.40999984741211
2017-11-29,51.279998779296875
2017-11-30,50.650001525878906
2017-12-01,50.31999969482422
2017-12-04,51.599998474121094
2017-12-05,52.029998779296875
2017-12-06,49.310001373291016
2017-12-07,48.95000076293945
2017-12-08,48.59000015258789
2017-12-11,49.43000030517578
2017-12-12,49.630001068115234
2017-12-13,48.9900016784668
2017-12-14,48.52000045776367
2017-12-15,48.56999969482422
2017-12-18,49.849998474121094
2017-12-19,48.470001220703125
2017-12-20,48.70000076293945
2017-12-21,49.119998931884766
2017-12-22,48.529998779296875
2017-12-26,48.34000015258789
2017-12-27,47.66999816894531
2017-12-28,47.849998474121094
2017-12-29,47.75
2018-01-02,50.20000076293945
2018-01-03,49.36000061035156
2018-01-04,49.380001068115234
2018-01-05,49.220001220703125
2018-01-08,48.900001525878906
2018-01-09,48.56999969482422
2018-01-10,48.40999984741211
2018-01-11,49.25
2018-01-12,49.47999954223633
2018-01-16,47.9900016784668
2018-01-17,45.45000076293945
2018-01-18,45.15999984741211
2018-01-19,45.2599983215332
2018-01-22,46.2599983215332
2018-01-23,46.33000183105469
2018-01-24,47.72999954223633
2018-01-25,47.029998779296875
2018-01-26,47.189998626708984
2018-01-29,47.29999923706055
2018-01-30,47.2599983215332
2018-01-31,46.900001525878906
2018-02-01,47.15999984741211
2018-02-02,46.790000915527344
2018-02-05,44.72999954223633
2018-02-06,43.31999969482422
2018-02-07,45.099998474121094
2018-02-08,43.77000045776367
2018-02-09,43.400001525878906
2018-02-12,44.0
2018-02-13,44.33000183105469
2018-02-14,44.93000030517578
2018-02-15,45.689998626708984
2018-02-16,45.689998626708984
2018-02-20,44.56999969482422
2018-02-21,43.18000030517578
2018-02-22,43.869998931884766
2018-02-23,44.47999954223633
2018-02-26,44.95000076293945
2018-02-27,43.63999938964844
2018-02-28,41.689998626708984
2018-03-01,40.720001220703125
2018-03-02,40.97999954223633
2018-03-05,41.45000076293945
2018-03-06,41.220001220703125
2018-03-07,41.41999816894531
2018-03-08,41.380001068115234
2018-03-09,40.7599983215332
2018-03-12,41.349998474121094
2018-03-13,40.9900016784668
2018-03-14,40.5
2018-03-15,40.08000183105469
2018-03-16,40.7599983215332
2018-03-19,39.650001525878906
2018-03-20,38.79999923706055
2018-03-21,39.060001373291016
2018-03-22,37.77000045776367
2018-03-23,36.650001525878906
2018-03-26,37.09000015258789
2018-03-27,37.25
2018-03-28,37.439998626708984
2018-03-29,37.88999938964844
2018-04-02,37.209999084472656
2018-04-03,38.5
2018-04-04,38.779998779296875
2018-04-05,39.459999084472656
2018-04-06,38.5099983215332
2018-04-09,38.41999816894531
2018-04-10,39.2400016784668
2018-04-11,38.84000015258789
2018-04-12,38.68000030517578
2018-04-13,38.529998779296875
2018-04-16,38.970001220703125
2018-04-17,38.689998626708984
2018-04-18,39.11000061035156
2018-04-19,38.52000045776367
2018-04-20,37.22999954223633
2018-04-23,37.279998779296875
2018-04-24,36.779998779296875
2018-04-25,36.86000061035156
2018-04-26,36.810001373291016
2018-04-27,34.7400016784668
2018-04-30,33.54999923706055
2018-05-01,33.43000030517578
2018-05-02,33.33000183105469
2018-05-03,33.09000015258789
2018-05-04,33.38999938964844
2018-05-07,33.900001525878906
2018-05-08,29.809999465942383
2018-05-09,31.1200008392334
2018-05-10,31.780000686645508
2018-05-11,31.3799991607666
2018-05-14,31.829999923706055
2018-05-15,31.989999771118164
2018-05-16,32.97999954223633
2018-05-17,32.650001525878906
2018-05-18,32.349998474121094
2018-05-21,31.84000015258789
2018-05-22,31.969999313354492
2018-05-23,30.979999542236328
2018-05-24,30.489999771118164
2018-05-25,30.709999084472656
2018-05-29,30.260000228881836
2018-05-30,29.93000030517578
2018-05-31,29.549999237060547
2018-06-01,29.079999923706055
2018-06-04,29.030000686645508
2018-06-05,29.40999984741211
2018-06-06,31.1200008392334
2018-06-07,32.0
2018-06-08,32.08000183105469
2018-06-11,32.119998931884766
2018-06-12,32.380001068115234
2018-06-13,32.86000061035156
2018-06-14,34.08000183105469
2018-06-15,34.61000061035156
2018-06-18,34.45000076293945
2018-06-19,34.0099983215332
2018-06-20,34.810001373291016
2018-06-21,33.75
2018-06-22,34.90999984741211
2018-06-25,34.150001525878906
2018-06-26,34.09000015258789
2018-06-27,33.619998931884766
2018-06-28,33.599998474121094
2018-06-29,33.61000061035156
2018-07-02,33.029998779296875
2018-07-03,33.209999084472656
2018-07-05,33.54999923706055
2018-07-06,34.9900016784668
2018-07-09,35.709999084472656
2018-07-10,34.93000030517578
2018-07-11,33.5099983215332
2018-07-12,33.380001068115234
2018-07-13,33.59000015258789
2018-07-16,32.7599983215332
2018-07-17,31.780000686645508
2018-07-18,31.200000762939453
2018-07-19,31.200000762939453
2018-07-20,30.90999984741211
2018-07-23,30.559999465942383
2018-07-24,30.299999237060547
2018-07-25,29.770000457763672
2018-07-26,30.299999237060547
2018-07-27,30.149999618530273
2018-07-30,30.6299991607666
2018-07-31,31.559999465942383
2018-08-01,30.489999771118164
2018-08-02,29.860000610351562
2018-08-03,34.20000076293945
2018-08-06,36.20000076293945
2018-08-07,36.709999084472656
2018-08-08,35.849998474121094
2018-08-09,36.59000015258789
2018-08-10,35.16999816894531
2018-08-13,34.9900016784668
2018-08-14,35.63999938964844
2018-08-15,35.16999816894531
2018-08-16,35.27000045776367
2018-08-17,35.130001068115234
2018-08-20,35.040000915527344
2018-08-21,35.560001373291016
2018-08-22,35.130001068115234
2018-08-23,35.040000915527344
2018-08-24,35.45000076293945
2018-08-27,35.75
2018-08-28,36.33000183105469
2018-08-29,36.130001068115234
2018-08-30,35.45000076293945
2018-08-31,35.349998474121094
2018-09-04,35.04999923706055
2018-09-05,34.54999923706055
2018-09-06,34.52000045776367
2018-09-07,35.290000915527344
2018-09-10,34.869998931884766
2018-09-11,34.939998626708984
2018-09-12,35.29999923706055
2018-09-13,36.5099983215332
2018-09-14,36.380001068115234
2018-09-17,36.560001373291016
2018-09-18,37.08000183105469
2018-09-19,36.77000045776367
2018-09-20,36.619998931884766
2018-09-21,36.5099983215332
2018-09-24,35.41999816894531
2018-09-25,35.56999969482422
2018-09-26,35.59000015258789
2018-09-27,35.47999954223633
2018-09-28,35.7599983215332
2018-10-01,35.41999816894531
2018-10-02,36.209999084472656
2018-10-03,36.150001525878906
2018-10-04,36.22999954223633
2018-10-05,34.29999923706055
2018-10-08,34.4900016784668
2018-10-09,34.16999816894531
2018-10-10,33.04999923706055
2018-10-11,31.8700008392334
2018-10-12,32.91999816894531
2018-10-15,33.68000030517578
2018-10-16,34.150001525878906
2018-10-17,34.439998626708984
2018-10-18,34.400001525878906
2018-10-19,34.90999984741211
2018-10-22,34.65999984741211
2018-10-23,31.770000457763672
2018-10-24,30.06999969482422
2018-10-25,30.25
2018-10-26,28.260000228881836
2018-10-29,28.030000686645508
2018-10-30,29.450000762939453
2018-10-31,30.739999771118164
2018-11-01,31.68000030517578
2018-11-02,30.93000030517578
2018-11-05,30.969999313354492
2018-11-06,31.489999771118164
2018-11-07,32.119998931884766
2018-11-08,32.15999984741211
2018-11-09,31.729999542236328
2018-11-12,31.649999618530273
2018-11-13,31.950000762939453
2018-11-14,32.099998474121094
2018-11-15,33.119998931884766
2018-11-16,32.849998474121094
2018-11-19,31.5
2018-11-20,30.030000686645508
2018-11-21,31.270000457763672
2018-11-23,30.670000076293945
2018-11-26,32.11000061035156
2018-11-27,32.36000061035156
2018-11-28,33.560001373291016
2018-11-29,32.959999084472656
2018-11-30,32.7599983215332
2018-12-03,33.38999938964844
2018-12-04,31.93000030517578
2018-12-06,32.0
2018-12-07,31.93000030517578
2018-12-10,31.979999542236328
2018-12-11,31.6200008392334
2018-12-12,32.20000076293945
2018-12-13,30.799999237060547
2018-12-14,30.649999618530273
2018-12-17,29.940000534057617
2018-12-18,29.049999237060547
2018-12-19,27.959999084472656
2018-12-20,26.479999542236328
2018-12-21,25.020000457763672
2018-12-24,23.979999542236328
2018-12-26,24.889999389648438
2018-12-27,24.3799991607666
2018-12-28,24.959999084472656
2018-12-31,24.969999313354492
2019-01-02,25.8799991607666
2019-01-03,26.420000076293945
2019-01-04,28.280000686645508
2019-01-07,28.600000381469727
2019-01-08,28.68000030517578
2019-01-09,28.260000228881836
2019-01-10,28.639999389648438
2019-01-11,28.149999618530273
2019-01-14,27.610000610351562
2019-01-15,28.25
2019-01-16,28.549999237060547
2019-01-17,29.34000015258789
2019-01-18,29.799999237060547
2019-01-22,29.510000228881836
2019-01-23,29.110000610351562
2019-01-24,30.1200008392334
2019-01-25,30.079999923706055
2019-01-28,30.299999237060547
2019-01-29,29.75
2019-01-30,29.700000762939453
2019-01-31,30.670000076293945
2019-02-01,30.440000534057617
2019-02-04,30.190000534057617
2019-02-05,31.229999542236328
2019-02-06,31.350000381469727
2019-02-07,31.06999969482422
2019-02-08,31.540000915527344
2019-02-11,31.149999618530273
2019-02-12,31.260000228881836
2019-02-13,28.860000610351562
2019-02-14,29.700000762939453
2019-02-15,30.899999618530273
2019-02-19,30.739999771118164
2019-02-20,31.260000228881836
2019-02-21,31.309999465942383
2019-02-22,32.81999969482422
2019-02-25,31.950000762939453
